tiempo, ax, ay, az
4.6,134,127.27,148.033 n
4.61,136,127.461,155.27 n
4.62,134,127.537,143.806 n
4.63,133.397,125.799,154.191 n
4.64,131,127.195,150.56 n
4.65,131.27,126,153.49 n
4.66,135,125.732,154 n
4.67,134,127.269,145.153 n
4.68,134.754,125.246,156.034 n
4.69,134,128.747,149.265 n
4.7,131.746,127.746,150.776 n
4.71,130.748,126.497,154.987 n
4.72,132.504,127,150.244 n
4.73,135,127.746,150.762 n
4.74,133.748,124.748,150.252 n
4.75,132,125.009,154.009 n
4.76,133.504,127.748,152.756 n
4.77,133.747,127.495,144.484 n
4.78,133.485,125.743,165.743 n
4.79,130.505,126.253,143.779 n
4.8,131.736,129.527,155.155 n
4.81,134.305,128.085,160.085 n
4.82,134.302,125.605,141.327 n
4.83,135,127.613,153.693 n
4.84,134.086,125.695,151.953 n
4.85,131,125.912,154.041 n
4.86,130.304,130.913,154.391 n
4.87,133.091,127.909,154.178 n
4.88,134.227,127.227,145.093 n
4.89,133.931,127.396,152.396 n
4.9,131.821,124,156.392 n
4.91,131,128.899,147.04 n
4.92,135.146,128,152.562 n
4.93,134,124.464,145.071 n
4.94,132.412,122.823,152.47 n
4.95,133.589,127,153.712 n
4.96,133.412,125.588,154.235 n
4.97,134,124,150.412 n
4.98,133.71,125.29,148.257 n
4.99,133.717,125.867,157.567 n
5,130.277,125,144.766 n
5.01,133,125,161.198 n
5.02,134.28,128.28,146.047 n
5.03,133.279,126,145.603 n
5.04,136.438,123.281,156.751 n
5.05,133.565,128.848,143.215 n
5.06,134.155,125.718,153.93 n
5.07,132.283,130,150.116 n
5.08,133,128.442,153.883 n
5.09,134,125.718,152.46 n
5.1,134.282,124.282,146.971 n
5.11,134.437,127,150.437 n
5.12,132,127.155,155.747 n
5.13,134.502,126.502,151.758 n
5.14,132.85,126.85,143 n
5.15,132.959,127.919,161.229 n
5.16,132,125.811,153.434 n
5.17,132.502,128,146.768 n
5.18,134.602,124.409,155.854 n
5.19,133.394,121.818,144.516 n
5.2,132.606,124.606,154.181 n
5.21,133.607,124,157.281 n
5.22,132.276,127.276,143.514 n
5.23,132.56,128.12,157.721 n
5.24,132,125.251,154.244 n
5.25,132,125.138,144.691 n
5.26,134,127.501,154.251 n
5.27,132.747,127.494,151.494 n
5.28,134,124,154.753 n
5.29,131.495,127.505,152.73 n
5.3,130.751,127.499,153.002 n
5.31,132.748,127.503,147.245 n
5.32,132.748,129.495,151.477 n
5.33,134,127,156.504 n
5.34,133,124.503,147.749 n
5.35,135.251,123.257,151.503 n
5.36,134.875,127.251,147.501 n
5.37,132,127.601,149.394 n
5.38,132,127,156.42 n
5.39,132.394,127.818,145.243 n
5.4,135,128.177,152.177 n
5.41,134.02,127.98,151 n
5.42,133,126.28,152.118 n
5.43,133,126.281,152 n
5.44,132,126.281,150.406 n
5.45,132,126.282,157.563 n
5.46,132,127.281,150.596 n
5.47,132.283,128.283,153.413 n
5.48,134,126.832,157.484 n
5.49,133.025,123.076,150 n
5.5,132,127.974,155.763 n
5.51,133.281,124.124,152.315 n
5.52,134,124.281,145.532 n
5.53,133.281,127.844,151.969 n
5.54,133.72,127.159,159.357 n
5.55,132.282,126.874,144.378 n
5.56,134,126.789,161.893 n
5.57,134,125.188,148.188 n
5.58,133,126.406,151.623 n
5.59,131.594,126.406,154.625 n
5.6,131.407,125.593,151.627 n
5.61,132,125.406,154.189 n
5.62,132.406,126.594,153.625 n
5.63,134.404,125.191,153.978 n
5.64,134.439,125.28,150.159 n
5.65,132,126.438,154.406 n
5.66,132,125.28,152.601 n
5.67,132,129.282,150.564 n
5.68,132,128.44,149.12 n
5.69,134,129,158.335 n
5.7,134.56,126,144.681 n
5.71,135,127.28,149.962 n
5.72,135,129,149.91 n
5.73,133.445,129.167,143.833 n
5.74,132.28,126.28,152.681 n
5.75,132.749,123.499,150.745 n
5.76,132,124.001,148.503 n
5.77,134.752,124.749,158.749 n
5.78,137,122.498,140.754 n
5.79,134.749,124.246,148.76 n
5.8,132.25,126.501,153.751 n
5.81,132.499,125.248,151.491 n
5.82,132.5,125,149.252 n
5.83,135,126.753,153.74 n
5.84,135,126.749,144.125 n
5.85,133,124.18,151.393 n
5.86,134.393,127,154.214 n
5.87,135.607,124,144.393 n
5.88,133.607,124.18,151.753 n
5.89,133,126,151.204 n
5.9,132.751,126.751,148.253 n
5.91,132,125.032,149.87 n
5.92,134.917,125,150.917 n
5.93,135,124.958,146.958 n
5.94,132,123.749,147.998 n
5.95,132.25,127,154 n
5.96,132.876,126.876,151.502 n
5.97,131.607,126.393,150.213 n
5.98,131,127.958,153.789 n
5.99,130,123.255,150.509 n
6,130.275,125.725,154.648 n
6.01,131.304,124.392,154.087 n
6.02,132.292,125.292,153.459 n
6.03,132.709,127.128,154.094 n
6.04,131.71,127.29,153.741 n
6.05,130,126.709,155.545 n
6.06,130,126.875,153.749 n
6.07,130.291,127.291,150.453 n
6.08,132.291,128,151.419 n
6.09,133,127,147.418 n
6.1,133,127.29,151.29 n
6.11,132.709,126.291,149.418 n
6.12,133,124.439,148.732 n
6.13,131.538,126.462,153.386 n
6.14,130.72,125,152.84 n
6.15,131,124,157.665 n
6.16,131,123.792,152.546 n
6.17,132.531,124.062,151.593 n
6.18,134,126.662,146.831 n
6.19,132.594,125.406,152.029 n
6.2,131,125.595,158.595 n
6.21,131.405,124.405,153.379 n
6.22,133.406,125.406,151.217 n
6.23,134,124.595,152.595 n
6.24,134.737,124,150 n
6.25,134,124.861,150.697 n
6.26,132.833,124.833,153.666 n
6.27,132.406,124,154.189 n
6.28,132,123.406,150.812 n
6.29,132,125.406,152.218 n
6.3,133.406,127.594,153.971 n
6.31,134,126.685,147.315 n
6.32,133.663,127.663,152 n
6.33,130.595,125,151.595 n
6.34,130,125,153 n
6.35,130,125,150.406 n
6.36,131.405,123.405,152.81 n
6.37,133.405,124,153 n
6.38,134,123.216,152.027 n
6.39,132.594,124.594,156.594 n
6.4,132,124,152.785 n
6.41,130.37,128.315,152.26 n
6.42,128,127.666,154.666 n
6.43,129.405,126,155.19 n
6.44,132.406,124.594,149.189 n
6.45,135,122.595,152.405 n
6.46,132.595,124,150.595 n
6.47,130.595,124,156.215 n
6.48,129,125.405,154.595 n
6.49,130.4,126.201,152.201 n
6.5,132,124,153.607 n
6.51,133,124,153.608 n
6.52,132.607,124.393,153.785 n
6.53,132,123.392,152.431 n
6.54,131.75,125,151.5 n
6.55,130,124,151.498 n
6.56,131.247,124,152.495 n
6.57,132,121.5,148.75 n
6.58,133.248,121,152.738 n
6.59,132,122.751,149.754 n
6.6,131,123.259,154.296 n
6.61,131,125.716,155.297 n
6.62,131,124.85,152.252 n
6.63,131,125.914,151.829 n
6.64,133.292,125.584,146.832 n
6.65,135.752,126.248,148.743 n
6.66,132.752,124.503,145.745 n
6.67,131.751,123,154.003 n
6.68,132,125.752,149.509 n
6.69,133,126,148.748 n
6.7,133.249,125.249,149.502 n
6.71,134,124.27,150 n
6.72,133,124.496,149.986 n
6.73,132.752,125,151.759 n
6.74,132,124,149.006 n
6.75,132.249,124.751,147.994 n
6.76,132.851,124,148.257 n
6.77,133.391,124.217,152.349 n
6.78,135,122,149.43 n
6.79,133.608,122,148.649 n
6.8,132,124,150.569 n
6.81,129.217,123.783,150.783 n
6.82,128.392,123.608,153.962 n
6.83,131,123,155.864 n
6.84,132.392,122,149.175 n
6.85,134,121.61,152.171 n
6.86,133.608,122.392,147.43 n
6.87,131.608,123,151.784 n
6.88,129.607,123.785,153.393 n
6.89,129.608,123.392,151 n
6.9,129,125.608,152.532 n
6.91,129,125.608,156.433 n
6.92,129,123.822,150.822 n
6.93,129.392,124.392,155.96 n
6.94,130.392,124,155.648 n
6.95,131,126,148.566 n
6.96,131,127,154.784 n
6.97,131,125.217,146.825 n
6.98,131.608,125,147.57 n
6.99,130.608,123.608,157.217 n
7,129,124.394,152.182 n
7.01,129.393,125.393,155.607 n
7.02,131.392,125.392,148.432 n
7.03,133.392,123.608,146 n
7.04,134,123.392,153.608 n
7.05,132,122.392,147.784 n
7.06,132,124,154.57 n
7.07,132,123.608,150.65 n
7.08,132.392,123,146.784 n
7.09,133,124,151.217 n
7.1,133,124,148.608 n
7.11,133.392,124,149.176 n
7.12,134,125.607,153.429 n
7.13,131.608,125.392,150 n
7.14,131,126,154.392 n
7.15,132.784,126,150.608 n
7.16,135,125,145.785 n
7.17,136,124.392,153.175 n
7.18,133.608,123.392,148.824 n
7.19,131.609,123,152.348 n
7.2,130.616,123.466,156.698 n
7.21,131,123,152.791 n
7.22,132.812,123.188,153.219 n
7.23,134,121,151.756 n
7.24,134.406,120.406,150.03 n
7.25,133.594,121.812,151.782 n
7.26,132,123.811,148.784 n
7.27,131.405,124,149.619 n
7.28,131.594,123.594,150.377 n
7.29,132.405,122.595,148.379 n
7.3,134.406,122.594,150.812 n
7.31,135,124,144.161 n
7.32,135,124,145.028 n
7.33,132.182,125.591,144.591 n
7.34,130,126.405,148.405 n
7.35,131.405,126.595,153.405 n
7.36,133,126.406,147.594 n
7.37,133,126.262,150.215 n
7.38,132.139,127.861,144.697 n
7.39,132,124.862,150 n
7.4,131,124,150.811 n
7.41,131,125.441,156.279 n
7.42,131,120.722,151.722 n
7.43,132.083,120.166,148.665 n
7.44,133,122.189,156 n
7.45,132.478,121.478,149.389 n
7.46,130.85,123,158.101 n
7.47,130,123.392,154.784 n
7.48,129.391,121,153.391 n
7.49,130.391,121,151.566 n
7.5,131,121,153 n
7.51,131,121.598,149.99 n
7.52,130.044,121.956,152.738 n
7.53,130,123,157.217 n
7.54,130,122.784,148.175 n
7.55,130.609,124.173,155.436 n
7.56,130,125.392,151.743 n
7.57,130,125.392,151.825 n
7.58,130.391,127,158.391 n
7.59,130.391,125.827,147.218 n
7.6,131.608,123.217,152.65 n
7.61,131.392,124,153.92 n
7.62,131.754,121.246,154.277 n
7.63,130.246,122.493,154.232 n
7.64,131,121.754,156.523 n
7.65,132.489,120.734,151.734 n
7.66,133.247,123.247,147.74 n
7.67,132,124.755,153.123 n
7.68,131,122.566,153.698 n
7.69,132,124.877,157.509 n
7.7,132.392,122.392,152.784 n
7.71,132,123,152 n
7.72,133,124,152.784 n
7.73,133,123.609,148.782 n
7.74,132,122.391,153 n
7.75,131,123.392,155 n
7.76,131,123,157.413 n
7.77,132,122.174,152.783 n
7.78,132,125.175,151.608 n
7.79,132,123.609,155.955 n
7.8,132,123.265,151.941 n
7.81,132,123.017,153.917 n
7.82,133,122.07,155.965 n
7.83,133,123.893,150.964 n
7.84,133,125.48,151.74 n
7.85,131.738,123,149 n
7.86,131,122.524,151.524 n
7.87,131.738,123.738,153.953 n
7.88,130,123,150 n
7.89,131.262,124,156 n
7.9,132.261,123.739,147.783 n
7.91,133,123,151.213 n
7.92,134.739,123,152.739 n
7.93,132.87,122.13,145.87 n
7.94,131.608,122.217,158.217 n
7.95,130,120.782,149.391 n
7.96,130.391,122.391,153.783 n
7.97,132.39,122.61,149.829 n
7.98,133,122.956,147.044 n
7.99,134,121.609,152.219 n
8,132.609,123.391,147.174 n
8.01,132,124.608,150.785 n
8.02,132,122.22,149.66 n
8.03,131,124.172,144.954 n
8.04,131.608,124.216,156.432 n
8.05,131,122.782,147 n
8.06,132,123.609,152 n
8.07,132,122.611,147.222 n
8.08,131.609,124,146.391 n
8.09,131.391,123.609,153 n
8.1,130.609,124,150 n
8.11,131,123.609,150.391 n
8.12,132,123,151.435 n
8.13,131,122.609,147.218 n
8.14,132,122.391,151.954 n
8.15,130.609,123,152.218 n
8.16,131.391,121.609,154.173 n
8.17,131,123,151.828 n
8.18,131,125,151.565 n
8.19,130,123.391,151.828 n
8.2,129.391,125,152.956 n
8.21,129,124,154 n
8.22,129.391,123,152 n
8.23,130,122.609,153.218 n
8.24,130,123.608,152.825 n
8.25,129.122,125.755,156.489 n
8.26,131,123,152.631 n
8.27,130,124.147,151.147 n
8.28,131,124.827,154.173 n
8.29,130.609,124,147.827 n
8.3,130,125.391,154.174 n
8.31,130,125.749,154.498 n
8.32,131,124.246,149.737 n
8.33,131,125,153.491 n
8.34,132,124.489,151.532 n
8.35,131.754,123.754,151.246 n
8.36,131.246,122.754,151.739 n
8.37,132,123.245,151.51 n
8.38,132,122.757,149.757 n
8.39,132,123.499,153.25 n
8.4,132,124.751,149 n
8.41,132.599,123.401,150.401 n
8.42,132.721,124.163,150.605 n
8.43,133,122.727,150.367 n
8.44,132,123.724,152 n
8.45,133,122,152.449 n
8.46,133,121.726,151 n
8.47,133,121.275,149.725 n
8.48,131.726,122.274,151.096 n
8.49,130.726,123.451,154.177 n
