tiempo, axy, ayz, azx
75.16,180.467,187.65,192.429
75.17,180.803,194.618,196.344
75.18,178.422,200.385,199.325
75.19,176.082,205.983,204.162
75.2,178.239,199.499,196.964
75.21,181.023,202.423,201.153
75.22,178.873,202.633,202.031
75.23,176.797,191.552,192.866
75.24,177.519,194.745,197.925
75.25,177.485,198.331,198.967
75.26,178.909,201.944,201.308
75.27,180.323,201.66,199.755
75.28,181.041,201.57,199.049
75.29,181.759,198.991,202.185
75.3,181.786,193.716,198.297
75.31,181.039,200.528,203.064
75.32,176.768,195.236,195.212
75.33,176.796,201.13,198.631
75.34,178.23,199.563,198.296
75.35,183.84,193.265,193.262
75.36,184.571,199.381,202.643
75.37,183.192,193.637,198.262
75.38,180.312,193.072,196.314
75.39,178.196,200.681,201.932
75.4,177.506,193.698,193.068
75.41,179.612,202.078,203.332
75.42,181.761,190.677,194.017
75.43,182.454,196.538,199.148
75.44,181.001,195.155,197.723
75.45,178.19,196.662,196.662
75.46,178.224,196.179,196.149
75.47,179.611,199.482,198.204
75.48,179.605,198.206,198.206
75.49,180.314,197.305,197.95
75.5,180.325,193.627,195.593
75.51,180.298,199.605,200.243
75.52,178.175,196.666,196.666
75.53,177.472,198.818,196.915
75.54,176.799,202.716,200.249
75.55,178.191,195.054,193.758
75.56,178.899,202.786,203.409
75.57,179.611,193.628,194.95
75.58,178.241,194.755,198.585
75.59,178.189,198.406,199.653
75.6,176.867,200.312,199.134
75.61,176.782,196.665,195.389
75.62,178.224,203.341,202.122
75.63,179.433,195.661,196.476
75.64,180.815,193.399,196.237
75.65,179.611,203.656,204.899
75.66,176.777,195.584,195.584
75.67,176.28,197.733,198.91
75.68,179.12,193.647,196.151
75.69,181.559,197.347,200.758
75.7,181.06,197.198,200.692
75.71,179.11,196.719,198.083
75.72,177.99,202.154,201.621
75.73,176.484,196.075,195.066
75.74,177.887,202.202,201.935
75.75,179.827,197.287,199.501
75.76,181.069,194.926,198.827
75.77,181.753,197.619,200.472
75.78,179.307,200.359,200.811
75.79,174.452,197.391,196.582
75.8,176.485,204.846,203.011
75.81,179.312,196.987,198.002
75.82,180.75,194.672,197.927
75.83,182.253,196.897,199.685
75.84,180.837,195.025,197.445
75.85,179.196,197.882,198.788
75.86,177.888,197.835,197.198
75.87,179.312,197.657,198.668
75.88,181.041,194.154,196.773
75.89,182.253,196.8,199.59
75.9,181.048,196.26,199.221
75.91,179.336,193.329,196.206
75.92,178.712,196.061,198.167
75.93,177.496,195.041,196.962
75.94,179.608,198.825,199.736
75.95,180.518,200.697,200.245
75.96,179.404,196.469,196.653
75.97,180.815,197.242,196.509
75.98,181.025,198.622,199.907
75.99,179.611,192,193.319
76,179.188,198.793,198.793
76.01,178.289,199.148,197.795
76.02,178.397,196,194.893
76.03,179.31,198.289,198.928
76.04,180.314,198.073,198.716
76.05,179.199,197.347,198.627
76.06,178.697,198.66,198.204
76.07,177.986,196.22,196.034
76.08,177.133,195.738,197.014
76.09,178.899,198.996,199.631
76.1,181.016,200.25,200.254
76.11,179.399,199.709,199.524
76.12,179.101,199.566,198.749
76.13,177.484,198.794,198.529
76.14,177.994,196.245,197.342
76.15,178.491,198.285,199.289
76.16,177.895,198.745,200.277
76.17,179.605,197.751,197.751
76.18,179.403,197.746,197.562
76.19,179.902,202.129,201.498
76.2,179.301,197.389,198.03
76.21,179.814,197.173,198.273
76.22,179.927,194.655,196.974
76.23,178.925,196.897,199.716
76.24,177.795,200.622,201.872
76.25,176.786,196.43,198.065
76.26,178.417,197.832,200.545
76.27,180.277,193.937,198.027
76.28,180.899,194.618,199.62
76.29,179.646,193.74,197.26
76.3,179.408,200.201,201.286
76.31,178.191,197.111,197.111
76.32,178.604,195.005,195.005
76.33,180.532,197.634,199.747
76.34,181.462,191.374,194.982
76.35,182.461,198.072,200.655
76.36,181.021,193.5,194.822
76.37,179.605,197.306,197.3
76.38,178.197,198.101,196.825
76.39,178.692,199.439,199.358
76.4,179.22,196.864,198.503
76.41,179.321,197.305,199.223
76.42,180.33,195.06,197.38
76.43,179.621,191.53,193.786
76.44,179.404,202.714,202.536
76.45,177.485,196.243,195.603
76.46,177.285,202.658,201.862
76.47,177.484,197.596,197.329
76.48,178.397,197.082,197.268
76.49,178.413,196.962,198.432
76.5,179.105,195.796,196.628
76.51,178.194,196.84,197.738
76.52,178.696,198.194,197.37
76.53,178.2,201.262,199.631
76.54,177.991,200.305,199.227
76.55,178.611,198.434,198.811
76.56,178.933,195.166,198.38
76.57,180.813,196.09,197.197
76.58,179.405,198.53,199.62
76.59,177.485,193.133,193.781
76.6,178.395,198.388,198.204
76.61,179.394,200.971,201.159
76.62,179.809,196.543,196.729
76.63,180.316,197.883,198.907
76.64,180.532,195.456,197.593
76.65,180.817,195.814,197.308
76.66,179.198,199.796,200.161
76.67,177.988,195.295,196.769
76.68,179.112,195.988,197.732
76.69,180.325,198.663,200.579
76.7,179.605,198.744,198.744
76.71,178.191,201.407,201.407
76.72,178.899,198.527,199.163
76.73,179.732,196.026,198.695
76.74,180.318,193.603,195.569
76.75,178.911,197.526,199.438
76.76,177.691,198.853,199.3
76.77,179.104,198.842,198.389
76.78,180.109,198.21,199.037
76.79,180.527,196.729,198.48
76.8,179.611,197.555,198.837
76.81,178.197,195.902,197.184
76.82,177.693,196.475,197.299
76.83,178.2,195.942,197.594
76.84,179.318,199.263,200.795
76.85,179.814,198.288,199.381
76.86,179.605,196.861,196.861
76.87,179.118,198.02,200.113
76.88,181.029,193.41,195.113
76.89,179.553,196.876,199.373
76.9,178.179,196.843,198.754
76.91,177.977,199.199,199.776
76.92,177.49,202.983,203.604
76.93,180.019,194.238,195.544
76.94,181.041,194.688,197.301
76.95,180.339,194.676,197.549
76.96,179.403,196.569,197.668
76.97,177.986,199.303,199.12
76.98,177.7,196.765,195.027
76.99,179.514,199.027,198.574
77,180.821,196.897,198.379
77.01,180.832,195.674,198.082
77.02,179.912,198.793,200.703
77.03,178.4,194.997,196.1
77.04,178.698,195.167,195.998
77.05,179.6,197.314,197.318
77.06,179.611,197.412,198.694
77.07,180.302,197.309,197.965
77.08,179.611,201.308,202.566
77.09,179.195,195.469,195.469
77.1,178.898,200.04,200.308
77.11,178.899,195.803,195.155
77.12,178.191,199.399,199.399
77.13,177.905,197.571,199.472
77.14,178.608,196.114,197.398
77.15,178.899,198.103,198.74
77.16,180.107,200.258,199.807
77.17,179.4,198.296,198.11
77.18,179.104,200.062,199.613
77.19,178.696,197.472,198.295
77.2,177.69,197.98,198.429
77.21,178.191,200.404,200.404
77.22,178.693,198.207,197.755
77.23,178.693,199.468,199.384
77.24,179.818,197.98,199.446
77.25,180.118,196.342,198.092
77.26,179.611,200.854,202.115
77.27,179.407,197.347,198.814
77.28,178.213,194.51,197.084
77.29,178.899,199.977,200.609
77.3,178.608,197.206,198.483
77.31,179.611,198.629,199.904
77.32,179.819,195.483,196.968
77.33,180.032,195.728,197.939
77.34,180.822,198.209,199.681
77.35,179.611,195.029,196.328
77.36,179.322,197.727,199.641
77.37,181.231,194.821,196.321
77.38,181.041,193.706,196.332
77.39,181.128,196.612,198.743
77.4,180.116,195.674,197.429
77.41,178.476,197.376,199.285
77.42,178.695,197.921,198.743
77.43,177.703,194.435,196.175
77.44,179.818,196.343,197.821
77.45,181.029,193.928,195.632
77.46,180.75,194.445,197.328
77.47,180.314,197.988,198.631
77.48,178.194,198.078,198.979
77.49,179.4,198.752,197.662
77.5,178.899,197.724,197.083
77.51,178.191,197.579,197.579
77.52,178.191,196.665,196.665
77.53,178.479,198.777,198.519
77.54,177.691,194.167,195
77.55,178.613,194.644,195.555
77.56,178.899,197.98,198.618
77.57,178.689,196.636,197.088
77.58,178.397,200.26,200.077
77.59,177.695,197.886,198.707
77.6,179.107,197.079,197.532
77.61,178.898,199.023,199.282
77.62,178.191,197.434,197.434
77.63,178.615,194.283,195.579
77.64,178.703,198.897,200.612
77.65,177.982,201.627,201.443
77.66,177.69,197.529,197.98
77.67,179.529,197.708,198.539
77.68,180.638,194.634,197.617
77.69,180.829,196.038,198.439
77.7,178.194,199.103,200.042
77.71,177.458,200.474,199.847
77.72,178.205,197.281,196.022
77.73,181.029,195.362,197.054
77.74,181.551,195.231,198.303
77.75,181.112,197.837,199.959
77.76,179.701,199.021,199.843
77.77,178.691,199.739,200.557
77.78,179.611,196.791,198.077
77.79,179.114,196.946,198.299
77.8,179.817,197.981,199.446
77.81,179.835,194.372,196.779
77.82,180.325,196.342,198.281
77.83,179.203,197.2,199.378
77.84,178.898,200.837,201.101
77.85,177.778,200.197,198.937
77.86,176.777,201.116,201.116
77.87,177.904,200.142,200.769
77.88,179.204,197.811,199.457
77.89,178.911,198.028,199.935
77.9,179.611,195.997,197.289
77.91,179.818,191.984,193.109
77.92,180.109,201.916,201.1
77.93,177.986,199.653,198.576
77.94,178.699,202.1,200.765
77.95,178.902,200.605,201.607
77.96,180.325,190.591,192.588
77.97,180.347,193.273,196.544
77.98,179.646,191.864,195.418
77.99,179.621,194.593,196.805
78,179.198,201.963,202.852
78.01,178.191,198.171,198.171
78.02,179.31,202.546,201.919
78.03,180.827,199.225,201.444
78.04,180.79,187.33,192.046
78.05,180.613,191.739,197.066
78.06,178.314,194.433,197.463
78.07,176.253,197.666,197.808
78.08,176.299,199.968,198.089
78.09,178.52,198.939,197.764
78.1,181.225,195.893,196.084
78.11,182.024,199.048,200.717
78.12,178.933,191.996,195.262
78.13,177.779,193.36,194.655
78.14,175.865,199.154,199.597
78.15,176.07,195.661,195.4
78.16,178.396,199.202,199.385
78.17,179.538,197.575,199.06
78.18,179.707,193.959,197.896
78.19,179.655,197.081,200.91
78.2,177.479,195.428,197.329
78.21,174.657,195.533,196.163
78.22,176.087,197.519,196.902
78.23,178.191,199.782,199.805
78.24,178.926,195.253,197.174
78.25,179.636,198.989,200.261
78.26,180.98,197.2,198.535
78.27,178.911,194.461,196.403
78.28,177.536,194.844,198.024
78.29,176.799,194.034,196.571
78.3,176.782,199.207,200.458
78.31,178.191,201.283,201.305
78.32,179.639,196.648,197.935
78.33,179.693,192.392,196.278
78.34,180.362,196.056,199.268
78.35,179.589,198.171,199.448
78.36,176.117,197.808,198.396
78.37,176.79,202.22,202.208
78.38,177.516,197.567,198.201
78.39,180.999,198.82,200.15
78.4,181.013,197.329,199.932
78.41,178.919,197.747,200.907
78.42,176.799,195.5,198.041
78.43,176.089,195.554,197.449
78.44,177.489,196.792,197.433
78.45,178.911,199.122,201.019
78.46,179.611,195.138,196.435
78.47,179.611,196.673,197.96
78.48,179.622,192.944,195.564
78.49,180.347,193.715,196.978
78.5,181.037,193.619,196.25
78.51,180.325,194.37,196.313
78.52,178.896,197.324,196.685
78.53,178.212,199.635,198.369
78.54,180.31,198.678,198.046
78.55,182.093,195.899,197.209
78.56,180.541,195.881,198.933
78.57,179.132,193.603,196.846
78.58,176.77,202.226,202.226
78.59,173.962,197.26,198.497
78.6,174.684,194.934,196.825
78.61,178.941,200.782,203.901
78.62,180.347,189.94,193.267
78.63,179.613,193.741,196.346
78.64,178.887,197.425,198.062
78.65,174.665,198.545,197.901
78.66,173.954,198.501,197.258
78.67,176.104,197.567,196.936
78.68,181.024,197.183,197.194
78.69,183.137,196.38,198.363
78.7,180.322,194.391,196.346
78.71,177.462,200.634,201.252
78.72,174.648,198.508,197.893
78.73,173.243,199.62,200.232
78.74,175.399,197.272,199.77
78.75,180.339,196.79,200.01
78.76,180.38,199.271,203.694
78.77,179.611,194.405,195.692
78.78,177.474,199.737,199.104
78.79,176.082,199.786,197.908
78.8,177.492,198.969,198.337
78.81,178.899,196.665,197.307
78.82,179.611,202.067,203.32
78.83,179.634,195.286,197.864
78.84,180.32,196.65,198.582
78.85,177.518,196.313,199.483
78.86,176.786,194.626,195.91
78.87,177.504,200.813,202.673
78.88,177.488,194.499,195.146
78.89,178.236,196.937,199.487
78.9,181.794,195.244,199.798
78.91,181.07,192.964,196.903
78.92,180.316,196.661,198.596
78.93,177.485,195.249,195.89
78.94,176.789,194.625,195.905
78.95,178.938,196.125,199.319
78.96,179.03,190.881,194.077
78.97,180.926,198.319,199.696
78.98,180.315,197.539,198.365
78.99,179.603,199.611,199.611
79,178.899,199.587,198.967
79.01,178.899,198.202,198.839
79.02,180.3,197.294,197.952
79.03,178.911,193.724,195.673
79.04,179.605,196.672,197.959
79.05,178.19,198.977,198.976
79.06,176.787,198.209,196.948
79.07,178.885,198.06,197.434
79.08,179.598,198.832,198.832
79.09,176.784,196.167,197.436
79.1,176.777,197.573,197.567
79.11,177.496,199.61,197.715
79.12,177.497,193.748,194.394
79.13,181.028,197.951,197.943
79.14,180.31,198.845,199.482
79.15,178.899,197.305,196.664
79.16,177.494,196.805,197.442
79.17,178.901,198.977,199.612
79.18,179.611,193.621,194.924
79.19,177.485,196.025,196.664
79.2,177.499,193.089,195.032
79.21,178.197,196.025,197.308
79.22,177.498,197.727,199.619
79.23,178.899,197.308,196.666
79.24,179.601,199.603,199.603
79.25,178.191,198.65,198.65
79.26,179.605,199.708,199.708
79.27,178.889,196.784,198.709
79.28,177.492,200.052,201.922
79.29,176.782,195.389,196.665
79.3,178.191,199.752,199.752
79.31,178.191,199.752,199.752
79.32,176.791,194.626,195.906
79.33,179.611,198.204,199.481
79.34,178.929,192.311,195.576
79.35,178.911,196.026,197.953
79.36,178.196,198.212,198.208
79.37,178.899,201.936,201.308
79.38,178.191,197.428,197.433
79.39,178.912,197.57,199.482
79.4,181.066,196.794,200.656
79.41,178.933,190.79,194.077
79.42,179.607,202.837,204.082
79.43,178.193,195.898,195.9
79.44,176.78,201.463,201.461
79.45,178.192,199.362,199.364
79.46,178.921,199.088,200.995
79.47,178.518,195.164,198.752
79.48,179.426,191.792,194.608
79.49,178.424,193.982,196.926
79.5,177.578,198.039,197.856
79.51,176.275,198.197,197.386
79.52,177.996,199.352,197.733
79.53,179.107,198.034,199.222
79.54,180.123,196.258,198.38
79.55,179.627,195.805,198.382
79.56,179.202,196.258,197.545
79.57,178.696,195.353,195.813
79.58,178.899,199.065,198.428
79.59,178.695,197.994,197.539
79.6,178.899,199.752,200.385
79.61,179.103,196.992,197.818
79.62,178.916,193.759,196.081
79.63,180.124,194.831,196.968
79.64,178.415,190.119,192.565
79.65,177.147,192.397,194.879
79.66,178.602,194.64,195.561
79.67,178.696,197.221,197.677
79.68,178.197,201.159,199.902
79.69,178.401,202.698,201.632
79.7,179.85,195.62,196.916
79.71,180.325,195.028,196.979
79.72,178.704,196.695,198.429
79.73,176.78,197.344,198.244
79.74,175.565,199.122,198.944
79.75,177.485,199.859,199.231
79.76,179.606,197.8,197.256
79.77,181.322,197.435,198.084
79.78,178.911,191.875,193.843
79.79,178.398,196.43,197.527
79.8,177.075,193.235,192.961
79.81,176.78,193.86,192.939
79.82,178.602,197.27,197.27
79.83,180.422,194.287,195.22
79.84,181.237,194.643,196.696
79.85,180.817,196.898,197.084
79.86,180.817,198.97,199.154
79.87,179.908,194.939,195.59
79.88,179.201,196.72,197.088
79.89,178.398,196.544,197.64
79.9,178.699,197.803,198.622
79.91,178.398,200.863,201.936
79.92,178.695,199.979,199.529
79.93,178.901,199.795,198.795
79.94,176.777,197.612,197.977
79.95,176.114,192.278,195.854
79.96,177.719,194.837,197.851
79.97,176.372,197.068,197.967
79.98,173.647,202.783,202.176
79.99,177.717,201.573,198.613
80,179.329,200.344,197.522
80.01,181.222,202.337,202.519
80.02,179.833,189.503,192.357
80.03,179.523,197.491,200.314
80.04,176.901,196.682,198.055
80.05,175.068,204.197,202.891
80.06,175.277,200.705,198.666
80.07,178.906,201.832,200.306
80.08,181.936,203.205,204.736
80.09,180.98,190.317,197.477
80.1,180.315,192.452,200.328
80.11,179.006,195.553,197.207
80.12,175.889,201.154,198.755
80.13,175.092,200.546,197.798
80.14,179.105,200.523,199.158
80.15,183.363,202.385,204.842
80.16,183.251,191.659,197.646
80.17,181.895,193.943,198.62
80.18,178.119,195.429,198.263
80.19,175.363,192.939,192.569
80.2,176.983,202.648,201.587
80.21,177.395,196.123,197.58
80.22,181.444,197.943,200.519
80.23,182.483,198.312,202.177
80.24,181.753,195.209,198.104
80.25,179.493,194.136,195.167
80.26,176.575,197.679,197.499
80.27,176.782,196.339,195.061
80.28,176.683,197.53,197.079
80.29,179.305,200.265,200.897
80.3,180.516,197.307,198.136
80.31,180.821,198.293,199.395
80.32,179.201,197.67,197.67
80.33,176.979,199.08,198.901
80.34,176.272,196.898,197.35
80.35,176.477,197.788,198.418
80.36,178.191,199.019,199.38
80.37,178.899,195.79,196.435
80.38,179.808,199.892,200.619
80.39,178.394,198.166,197.983
80.4,178.191,197.755,197.755
80.41,177.989,198.535,198.354
80.42,176.978,197.089,196.908
80.43,177.689,195.805,196.629
80.44,178.8,194.529,195.639
80.45,179.107,197.933,199.298
80.46,179.11,196.207,197.952
80.47,179.107,196.725,198.097
80.48,178.899,197.877,198.515
80.49,179.103,195.678,196.509
80.5,178.37,194.63,195.763
80.51,178.195,197.214,198.304
80.52,178.899,198.204,198.842
80.53,179.102,196.849,197.307
80.54,180.516,196.653,197.485
80.55,181.041,194.589,197.202
80.56,180.822,195.777,196.894
80.57,178.494,197.688,198.325
80.58,178.078,196.411,197.583
80.59,177.988,194.297,194.483
80.6,178.4,197.022,198.479
80.61,179.827,192.932,195.364
80.62,178.503,198.901,200.437
80.63,177.284,200.616,201.418
80.64,176.782,195.258,196.534
80.65,177.697,196.897,198.621
80.66,178.499,198.177,199.173
80.67,177.282,197.682,198.134
80.68,178.906,201.065,199.53
80.69,179.106,196.262,197.458
80.7,180.325,193.5,195.467
80.71,179.407,198.537,199.63
80.72,176.575,199.171,199.35
80.73,176,195.962,195.389
80.74,175.72,195.78,196.1
80.75,178.625,196.798,198.46
80.76,180.325,192.852,194.826
80.77,178.213,196.937,199.48
80.78,178.198,195.259,196.544
80.79,178.899,195.899,196.544
80.8,179.607,198.073,198.075
80.81,179.698,196.17,197.381
80.82,179.011,195.787,197.626
80.83,179.71,197.524,198.716
80.84,179.611,195.136,196.433
80.85,177.487,198.339,198.972
80.86,176.072,198.497,199.123
80.87,177.485,198.345,198.977
80.88,178.192,197.437,197.437
80.89,179.604,198.075,198.076
80.9,179.611,198.204,199.482
80.91,178.901,195.903,196.549
80.92,178.899,200.383,199.75
80.93,178.197,200.381,199.119
80.94,178.197,198.07,196.794
80.95,179.604,197.305,197.303
80.96,178.899,196.665,197.307
80.97,178.199,199.897,201.152
80.98,177.485,196.026,196.665
80.99,176.78,197.578,197.578
81,178.899,197.434,198.073
81.01,180.31,201.014,200.382
81.02,179.611,199.752,201.019
81.03,180.324,195.898,197.84
81.04,180.314,197.307,197.952
81.05,178.901,198.203,198.841
81.06,178.191,196.665,196.665
81.07,178.191,197.439,197.439
81.08,179.611,195.898,197.19
81.09,180.313,195.781,196.431
81.1,179.611,202.088,203.341
81.11,178.899,195.136,195.783
81.12,178.899,198.975,199.611
81.13,179.609,195.136,196.434
81.14,179.609,199.748,201.015
81.15,179.609,198.201,199.479
81.16,178.911,192.2,194.165
81.17,179.525,195.477,197.965
81.18,180.125,194.622,196.76
81.19,177.499,195.384,197.301
81.2,177.485,199.752,199.123
81.21,178.189,196.671,196.669
81.22,178.191,196.665,196.665
81.23,181.017,200.247,200.247
81.24,180.312,194.268,194.922
81.25,179.611,200.245,198.975
81.26,179.605,199.612,199.612
81.27,178.899,195.899,196.544
81.28,178.899,200.382,199.75
81.29,178.196,196.8,198.073
81.3,178.191,196.666,196.667
81.31,177.497,198.497,200.384
81.32,178.899,195.898,196.543
81.33,178.189,197.426,197.43
81.34,177.486,199.749,199.119
81.35,178.191,194.374,194.372
81.36,179.614,196.669,197.956
81.37,179.612,197.435,198.717
81.38,178.899,199.752,200.385
81.39,178.192,197.438,197.437
81.4,178.899,197.307,196.665
81.41,179.627,196.027,198.598
81.42,180.324,194.373,196.33
81.43,178.199,199.897,201.154
81.44,178.189,198.202,198.201
81.45,177.485,195.899,195.258
81.46,178.197,196.797,198.072
81.47,180.281,196.569,197.227
81.48,177.485,198.346,198.977
81.49,177.485,201.342,201.965
81.5,178.899,198.046,198.684
81.51,178.918,196.745,197.403
81.52,179.517,198.051,198.078
81.53,178.174,202.07,202.055
81.54,177.485,199.816,199.187
81.55,177.504,199.69,199.077
81.56,179.575,200.204,200.283
81.57,179.548,196.712,199.206
81.58,178.989,195.133,195.862
81.59,176.953,202.231,202.231
81.6,178.225,198.81,197.564
81.61,180.331,200.231,199.609
81.62,180.961,199.303,199.356
81.63,179.605,195.861,195.893
81.64,178.14,203.524,204.807
81.65,176.782,195.389,196.665
81.66,177.584,195.665,197.554
81.67,179.609,198.124,200.688
81.68,180.325,194.527,196.483
81.69,181.044,198.091,199.361
81.7,181.019,198.742,198.689
81.71,180.306,198.704,196.787
81.72,179.611,203.053,201.798
81.73,179.628,197.209,195.933
81.74,181.025,197.984,199.326
81.75,182.421,192.668,194.019
81.76,181.654,197.347,199.317
81.77,179.591,197.434,198.698
81.78,178.191,198.946,198.946
81.79,177.522,199.98,200.607
81.8,178.9,194.929,195.627
81.81,179.656,194.56,198.472
81.82,180.38,190.883,195.503
81.83,180.329,195.218,198.44
81.84,178.888,198.37,200.254
81.85,178.251,197.244,194.638
81.86,179.654,203.684,199.96
81.87,180.324,197.804,195.895
81.88,181.076,198.008,198.008
81.89,180.988,198.039,199.361
81.9,178.185,192.287,194.89
81.91,176.782,198.577,199.832
81.92,177.465,200.38,199.771
81.93,176.782,196.665,195.389
81.94,178.899,202.695,202.077
81.95,180.311,192.765,193.425
81.96,181.041,194.365,196.979
81.97,179.626,192.286,194.848
81.98,176.758,196.056,196.039
81.99,175.368,196.032,194.762
82,178.942,196.407,194.474
82.01,181.376,196.771,196.451
82.02,182.455,199.284,201.856
82.03,181.863,191.383,193.503
82.04,177.969,196.72,197.995
82.05,176.881,195.349,196.353
82.06,176.895,198.062,197.957
82.07,178.393,198.313,198.495
82.08,179.714,196.16,198.094
82.09,181.739,197.729,199.669
82.1,181.029,197.81,199.489
82.11,180.608,193.693,194.623
82.12,178.697,195.349,194.515
82.13,177.496,201.159,199.279
82.14,177.287,199.026,197.674
82.15,176.991,197.582,199.029
82.16,178.837,194.39,197.162
82.17,180.325,195.898,197.841
82.18,179.93,199.703,201.605
82.19,178.191,196.19,195.824
82.2,177.996,204.345,203.284
82.21,178.906,195.809,194.233
82.22,180.519,198.619,199.446
82.23,182.663,195.651,197.675
82.24,181.518,195.85,196.699
82.25,180.394,199.963,200.151
82.26,178.815,195.755,195.755
82.27,176.981,199.426,199.245
82.28,177.179,197.853,198.759
82.29,178.197,196.352,197.631
82.3,178.005,199.093,201.792
82.31,177.791,197.377,199.908
82.32,179.608,199.485,200.459
82.33,180.314,201.906,202.537
82.34,181.019,195.595,195.595
82.35,180.596,199.599,199.599
82.36,179.605,199.776,199.776
82.37,178.799,201.736,201.197
82.38,178.191,201.647,201.647
82.39,178.393,194.697,194.881
82.4,180.325,195.463,197.411
82.41,179.921,196.294,198.6
82.42,178.424,196.284,198.646
82.43,177.7,199.106,200.808
82.44,178.911,197.018,198.935
82.45,181.025,197.408,198.7
82.46,180.325,196.883,198.816
82.47,180.823,200.498,201.59
82.48,180.526,197.175,198.923
82.49,180.602,197.222,198.901
82.5,180.527,194.917,197.055
82.51,180.62,195.595,196.897
82.52,179.208,197.221,197.221
82.53,178.191,201.867,201.867
82.54,178.599,197.224,197.593
82.55,178.213,199.218,201.732
82.56,179.627,196.463,199.032
82.57,179.131,193.811,196.868
82.58,180.623,198.506,199.428
82.59,177.99,196.115,195.933
82.6,176.981,200.75,199.676
82.61,179.122,200.25,198.537
82.62,179.323,198.919,198.663
82.63,180.533,198.247,199.979
82.64,180.111,194.827,196.584
82.65,179.682,200.089,200.911
82.66,177.277,195.616,196.068
82.67,177.201,199.389,199.389
82.68,178.626,195.182,196.858
82.69,180.325,194.043,196.004
82.7,180.32,200.922,202.465
82.71,179.137,198.83,199.466
82.72,178.591,197.531,198.806
82.73,179.771,195.058,196.502
82.74,181.728,195.766,196.422
82.75,181.588,199.204,199.204
82.76,179.611,197.637,196.348
82.77,179.109,199.924,199.479
82.78,180.021,196.767,197.146
82.79,179.821,197.086,198.18
82.8,180.325,196.438,198.376
82.81,179.82,197.313,198.407
82.82,178.691,199.297,199.744
82.83,178.899,197.056,197.697
82.84,179.108,193.208,194.054
82.85,180.114,198.612,200.339
82.86,179.128,195.23,198.267
82.87,180.823,197.194,198.304
82.88,178.501,196.854,197.856
82.89,178.899,196.228,196.872
82.9,179.606,196.36,196.726
82.91,178.911,194.925,196.862
82.92,179.611,195.349,196.645
82.93,178.615,195.57,198.136
82.94,179.307,196.605,198.168
82.95,179.406,196.34,197.443
82.96,178.699,197.583,198.403
82.97,179.107,194.054,194.896
82.98,180.325,199.309,201.219
82.99,179.831,195.347,197.746
83,178.295,196.41,197.234
83.01,177.485,197.7,198.333
83.02,177.485,196.028,196.667
83.03,178.608,198.105,199.376
83.04,178.911,194.708,196.647
83.05,178.911,197.445,199.358
83.06,178.899,197.434,198.073
83.07,178.898,196.132,195.863
83.08,178.697,196.795,196.335
83.09,179.193,198.019,198.393
83.1,178.197,198.01,199.279
83.11,178.695,199.019,199.837
83.12,178.724,194.976,195.784
83.13,179.401,195.821,197.304
83.14,179.521,196.454,198.927
83.15,177.496,195.795,197.708
83.16,177.285,198.609,199.419
83.17,178.197,198.897,200.16
83.18,179.102,197.434,198.256
83.19,180.821,196.993,198.475
83.2,180.113,197.232,198.06
83.21,178.693,199.752,200.2
83.22,178.191,197.654,197.654
83.23,179.312,197.495,196.852
83.24,179.805,196.66,196.842
83.25,180.114,197.124,197.952
83.26,179.209,197.909,199.185
83.27,178.197,200.238,201.493
83.28,177.895,196.004,197.92
83.29,178.98,195.775,197.642
83.3,179.96,198.919,199.878
83.31,180.031,196.128,197.035
83.32,179.048,195.992,197.795
83.33,177.489,198.35,198.982
83.34,178.901,198.204,198.84
83.35,181.022,194.27,195.583
83.36,181.737,196.537,198.489
83.37,181.026,198.072,199.361
83.38,179.607,199.61,199.611
83.39,177.486,201.307,200.681
83.4,178.895,194.378,195.026
83.41,178.825,192.408,195.385
83.42,180.964,197.896,201.646
83.43,181.741,196.56,198.7
83.44,178.194,199.746,199.749
83.45,178.212,200.252,197.723
83.46,178.899,195.134,195.78
83.47,181.039,194.369,196.986
83.48,179.632,195.261,197.846
83.49,178.216,196.94,199.483
83.5,177.485,198.203,197.574
83.51,177.484,196.666,196.026
83.52,179.609,198.716,197.432
83.53,179.612,194.376,195.677
83.54,178.936,200.056,203.19
83.55,179.612,197.432,198.716
83.56,177.485,194.555,195.18
83.57,176.779,199.9,199.899
83.58,178.191,197.434,197.434
83.59,177.496,197.715,199.61
83.6,178.912,197.576,199.486
83.61,178.882,197.445,198.085
83.62,178.18,201.919,200.667
83.63,176.777,197.581,197.576
83.64,176.799,199.267,200.517
83.65,178.213,193.102,195.689
83.66,178.933,196.219,199.398
83.67,178.911,199.125,201.022
83.68,178.882,199.735,200.368
83.69,178.189,198.205,198.207
83.7,178.907,196.793,198.709
83.71,178.933,192.325,195.583
83.72,179.612,197.434,198.717
83.73,177.501,196.941,198.839
83.74,178.195,199.119,200.382
83.75,179.608,197.431,198.713
83.76,180.348,196.8,200.008
83.77,181.737,193.506,195.489
83.78,180.328,201.303,203.194
83.79,178.915,197.572,199.484
83.8,177.499,196.164,198.075
83.81,178.195,199.127,200.39
83.82,178.911,193.725,195.672
83.83,180.323,198.2,200.123
83.84,179.655,195.391,199.249
83.85,179.627,197.564,200.119
83.86,178.199,199.129,200.393
83.87,177.487,192.971,193.619
83.88,178.908,197.567,199.479
83.89,180.322,195.131,197.084
83.9,179.715,199.3,200.663
