tiempo, axy, ayz, azx
140.1,179.867,197.626,200.111
140.11,178.982,198.062,198.773
140.12,180.323,200.156,201.914
140.13,181.677,194.14,197.345
140.14,181.761,200.092,203.277
140.15,179.693,197.344,198.702
140.16,180.072,201.154,200.737
140.17,179.691,200.405,201.449
140.18,180.242,195.239,197.264
140.19,181.108,200.979,202.323
140.2,179.852,197.755,198.964
140.21,177.649,198.509,199.141
140.22,180.313,201.902,202.245
140.23,181.025,197.984,199.273
140.24,181.728,200.407,201.047
140.25,179.708,195.331,197.841
140.26,180.404,196.057,197.927
140.27,180.405,197.418,199.274
140.28,181.575,194.464,196.587
140.29,181.646,200.32,201.034
140.3,179.703,197.032,199.525
140.31,181.761,193.86,197.146
140.32,182.48,195.424,199.217
140.33,182.514,193.838,198.862
140.34,181.492,194.433,196.634
140.35,180.324,198.963,200.854
140.36,180.77,199.911,200.363
140.37,180.926,195.545,198.477
140.38,181.888,195.403,198.781
140.39,183.053,195.8,199.191
140.4,183.03,199.369,201.42
140.41,182.332,200.494,202.94
140.42,182.313,200.386,201.555
140.43,180.572,197.569,199.272
140.44,180.901,196.068,197.482
140.45,180.083,196.95,198.88
140.46,180.315,200.937,201.77
140.47,180.205,196.938,199.207
140.48,180.373,200.126,204.318
140.49,180.103,194.804,198.271
140.5,178.994,195.401,200.699
140.51,178.21,197.827,200.138
140.52,177.817,202.544,202.872
140.53,176.907,199.887,201.243
140.54,181.536,196.793,199.385
140.55,183.649,196.526,200.45
140.56,181.629,193.685,196.625
140.57,180.898,199.878,199.988
140.58,181.479,197.435,198.084
140.59,180.894,200.547,200.661
140.6,181.704,201.56,200.943
140.61,181.751,200.146,199.482
140.62,183.294,200.606,199.889
140.63,179.574,199.388,200.467
140.64,178.247,184.056,186.099
140.65,189.899,215.221,217.81
140.66,187.223,182.932,187.139
140.67,175.003,204.51,206.182
140.68,179.369,200.853,194.411
140.69,178.978,201.815,201.982
140.7,179.842,191.257,196.871
140.71,184.546,199.238,204.722
140.72,173.354,183.541,189.889
140.73,186.786,202.269,204.022
140.74,187.659,190.371,193.902
140.75,179.107,211.719,215.096
140.76,180.201,196.817,188.684
140.77,179.262,206.28,206.788
140.78,179.21,186.083,193.745
140.79,190.448,212.838,210.293
140.8,174.516,189.525,195.729
140.81,183.725,189.369,194.549
140.82,192.169,198.092,192.537
140.83,183.942,213.51,218.529
140.84,178.527,171.988,177.979
140.85,174.25,196.314,192.9
140.86,174.798,214.007,208.162
140.87,178.009,188.165,191.047
140.88,186.05,191.903,203.733
140.89,186.057,194.522,200.495
140.9,177.63,193.898,196.148
140.91,187.75,219.236,220.942
140.92,181.286,179.968,183.956
140.93,175.722,194.884,190.175
140.94,174.53,219.264,213.223
140.95,180.538,202.062,205.324
140.96,185.655,176.491,190.402
140.97,184.733,193.771,198.752
140.98,177.728,201.194,203.259
140.99,186.939,201.644,204.249
141,182.712,189.357,191.748
141.01,176.748,201.597,196.467
141.02,177.614,208.009,206.948
141.03,182.037,192.111,195.17
141.04,183.374,191.356,195.15
141.05,184.225,194.712,201.711
141.06,183.053,193.901,197.099
141.07,182.425,207.289,209.36
141.08,179.145,192.03,193.556
141.09,180.659,202.386,201.446
141.1,180.193,202.987,202.677
141.11,180.328,193.499,195.689
141.12,181.794,200.18,204.625
141.13,180.433,190.685,196.833
141.14,181.714,192.96,198.75
141.15,180.654,200.602,203.133
141.16,178.07,198.36,198.469
141.17,179.259,201.388,201.911
141.18,180.901,200.806,201.127
141.19,181.274,196.369,198.747
141.2,182.57,200.234,202.692
141.21,181.62,194.539,196.62
141.22,181.158,196.263,198.748
141.23,181.618,197.565,199.617
141.24,181.153,199.099,200.265
141.25,181.607,199.635,200.387
141.26,181.129,197.177,198.376
141.27,181.728,200.94,201.613
141.28,181.042,196.689,199.31
141.29,180.954,195.919,199.905
141.3,181.436,197.223,201.832
141.31,180.498,194.483,198.913
141.32,179.17,197.692,200.87
141.33,180.465,198.718,201.795
141.34,181.025,198.073,199.361
141.35,181.035,200.321,202.478
141.36,181.456,197.814,200.01
141.37,181.041,196.981,199.564
141.38,181.739,202.087,203.985
141.39,180.857,199.718,200.16
141.4,181.019,202.719,202.719
141.41,182.293,200.092,201.245
141.42,183.77,199.767,200.988
141.43,182.537,197.651,200.17
141.44,180.397,197.801,198.521
141.45,179.693,201.29,202.475
141.46,180.24,196.355,198.216
141.47,181.595,197.588,200.811
141.48,181.103,195.742,200.753
141.49,181.764,193.535,196.978
141.5,181.111,200.992,202.488
141.51,180.325,196.074,198.015
141.52,181.652,199.237,201.083
141.53,182.371,195.021,197.571
141.54,181.821,196.797,198.671
141.55,180.536,195.252,199.476
141.56,182.541,194.622,197.334
141.57,181.205,198.601,201.165
141.58,181.645,197.943,198.821
141.59,181.728,205.134,205.759
141.6,181.737,196.222,198.022
141.61,182.455,196.632,199.239
141.62,180.68,195.888,198.969
141.63,179.711,196.207,198.855
141.64,179.374,197.045,199.679
141.65,180.262,197.937,201.055
141.66,181.069,196.704,200.571
141.67,181.126,195.808,198.483
141.68,180.314,200.125,200.912
141.69,180.231,200.024,200.586
141.7,181.566,195.979,197.935
141.71,182.123,196.234,199.151
141.72,182.58,196.755,200.562
141.73,182.266,195.092,198.367
141.74,181.239,195.331,197.937
141.75,181.065,196.19,199.917
141.76,183.121,198.134,200.115
141.77,183.727,199.884,203.595
141.78,184.423,194.851,198.325
141.79,183.155,198.988,201.073
141.8,181.069,195.619,199.506
141.81,181.044,194.206,196.977
141.82,180.334,197.219,199.752
141.83,181.611,196.086,199.199
141.84,183.676,196.217,201.363
141.85,183.897,200.204,204.063
141.86,181.761,195.898,199.151
141.87,182.365,200.264,201.615
141.88,183.172,196.319,199.433
141.89,183.011,194.598,198.049
141.9,181.764,197.357,200.74
141.91,181.68,198.311,201.597
141.92,182.225,199.027,202.951
141.93,181.761,196.847,200.084
141.94,182.483,196.078,199.986
141.95,183.208,195.898,200.472
141.96,182.541,198.75,201.407
141.97,181.054,198.679,201.9
141.98,181.052,197.489,200.597
141.99,182.338,199.43,202
142,183.891,197.799,201.488
142.01,183.289,195.974,200.472
142.02,183.258,197.476,200.652
142.03,182.54,200.886,203.514
142.04,183.153,199.889,201.824
142.05,182.537,201.233,203.708
142.06,182.566,197.787,201.588
142.07,181.956,196.402,200.782
142.08,181.276,197.014,202.15
142.09,181.069,197.108,200.966
142.1,182.924,201.415,204.675
142.11,181.874,193.165,197.693
142.12,182.57,197.927,201.878
142.13,181.925,197.713,201.085
142.14,181.048,196.898,199.815
142.15,182.962,202.817,204.894
142.16,183.728,196.648,200.571
142.17,183.935,192.334,197.668
142.18,185.434,195.304,199.402
142.19,184.673,195.407,198.797
142.2,184.486,197.289,199.496
142.21,183.853,201.441,202.727
142.22,183.867,195.494,197.991
142.23,184.005,196.888,201.893
142.24,183.285,194.776,199.304
142.25,183.976,195.016,199.049
142.26,181.942,194.981,199.406
142.27,185.121,199.787,202.391
142.28,182.721,192.756,196.661
142.29,183.251,199.002,202.16
142.3,182.612,197.381,199.98
142.31,181.87,199.885,204.267
142.32,181.68,194.563,197.912
142.33,183.854,200.27,205.325
142.34,183.212,193.86,198.616
142.35,181.122,200.122,202.872
142.36,181.571,198.399,200.331
142.37,181.48,195.865,196.291
142.38,180.901,200.913,201.019
142.39,181.025,196.992,198.287
142.4,182.899,198.561,200.583
142.41,183.621,201.143,203.784
142.42,182.566,194.055,197.927
142.43,182.458,197.593,200.34
142.44,181.11,197.981,199.348
142.45,180.941,200.884,202.079
142.46,180.955,198.112,200.602
142.47,181.151,197.554,201.33
142.48,181.761,199.567,202.761
142.49,181.68,197.269,200.573
142.5,183.12,199.565,203.978
142.51,182.568,194.282,198.304
142.52,182.566,201.695,205.423
142.53,181.069,191.95,195.91
142.54,180.517,201.164,204.311
142.55,181.065,195.695,199.43
142.56,183.73,197.412,201.321
142.57,183.412,197.628,203.295
142.58,184.456,193.713,198.526
142.59,183.251,198.659,204.442
142.6,181.881,192.657,197.351
142.61,182.492,197.872,202.08
142.62,182.275,199.617,202.348
142.63,182.359,196.32,199.019
142.64,183.118,198.49,202.925
142.65,185.076,198.317,202.309
142.66,183.212,198.314,202.987
142.67,181.847,201.939,205.172
142.68,182.372,201.083,203.708
142.69,181.267,199.95,202.696
142.7,180.56,202.163,203.838
142.71,180.984,199.399,203.138
142.72,183.004,197.727,201.13
142.73,184.503,199.391,202.559
142.74,183.344,195.068,198.363
142.75,183.787,198.369,201.049
142.76,183.255,199.086,202.084
142.77,181.843,192.929,196.156
142.78,181.909,199.011,200.94
142.79,181.124,198.778,201.263
142.8,182.682,194.026,198.965
142.81,183.306,193.379,200.611
142.82,184.583,198.16,204.075
142.83,182.549,197.992,200.826
142.84,181.741,198.766,200.847
142.85,183.231,198.874,200.746
142.86,182.483,197.527,201.408
142.87,183.74,202.733,206.542
142.88,181.976,200.184,204.632
142.89,182.459,199.419,202.165
142.9,184.556,201.922,202.414
142.91,182.637,193.756,197.568
142.92,183.238,195.801,197.854
142.93,181.196,199.806,202.214
142.94,180.429,196.286,199.432
142.95,181.835,197.318,200.335
142.96,183.93,199.465,204.476
142.97,183.403,189.41,195.324
142.98,181.365,197.393,202.444
142.99,181.761,196.836,200.073
143,182.44,196.93,198.392
143.01,183.703,201.535,204.096
143.02,183.175,191.314,194.669
143.03,182.947,197.751,200.791
143.04,182.483,194.57,198.508
143.05,183.717,194.754,199.823
143.06,183.649,200.684,204.756
143.07,183.674,196.701,200.317
143.08,182.17,197.899,200.749
143.09,181.531,197.319,199.85
143.1,180.829,193.644,196.466
143.11,182.222,199.269,202.053
143.12,181.766,194.775,198.264
143.13,183.179,196.562,200.043
143.14,184.143,199.897,204.405
143.15,182.924,199.874,201.806
143.16,180.325,198.333,200.252
143.17,181.302,194.595,198.508
143.18,182.701,197.748,201.205
143.19,181.561,196.565,201.083
143.2,181.069,199.253,203.071
143.21,181.646,197.838,201.163
143.22,182.598,197.539,201.315
143.23,183.409,195.506,198.794
143.24,183.625,196.845,199.466
143.25,182.746,199.108,201.42
143.26,182.692,199.206,201.783
143.27,182.115,197.396,200.523
143.28,182.563,195.942,198.459
143.29,182.611,196.346,198.813
143.3,183.616,199.236,201.903
143.31,182.647,198.355,202.072
143.32,182.432,198.646,203.694
143.33,183.294,195.278,199.946
143.34,181.157,199.053,202.953
143.35,180.959,198.81,201.443
143.36,181.784,196.43,200.622
143.37,182.848,195.323,200.239
143.38,183.705,195.686,199.808
143.39,183.853,197.175,202.455
143.4,183.242,196.537,198.744
143.41,182.523,200.159,201.52
143.42,182.453,200.861,203.261
143.43,181.832,191.797,195.052
143.44,184.156,197.12,202.125
143.45,184.621,194.091,198.742
143.46,183.956,198.716,201.394
143.47,181.998,197.924,201.077
143.48,182.986,198.197,200.3
143.49,181.867,196.341,200.657
143.5,182.401,195.73,199.721
143.51,182.026,197.784,202.072
143.52,181.996,194.441,200.157
143.53,183.289,194.201,198.889
143.54,181.838,196.292,202.098
143.55,181.277,195.797,198.469
143.56,181.56,202.173,202.958
143.57,182.359,199.91,201.124
143.58,183.784,199.391,201.904
143.59,182.561,196.65,200.477
143.6,183.262,196.336,199.687
143.61,182.458,198.398,201.135
143.62,181.739,200.686,202.598
143.63,181.124,194.716,197.253
143.64,181.209,199.904,202.299
143.65,181.843,199.053,202.181
143.66,182.542,198.842,201.499
143.67,181.316,201.409,204.968
143.68,180.38,192.777,197.352
143.69,181.794,196.116,200.651
143.7,180.986,196.44,200.387
143.71,181.026,198.945,200.375
143.72,181.147,200.238,203.814
143.73,183.257,198.735,201.892
143.74,183.259,196.621,199.81
143.75,183.289,199.92,204.33
143.76,182.145,197.14,201.554
143.77,181.892,197.88,202.286
143.78,181.776,196.739,201.243
143.79,181.756,195.854,197.829
143.8,181.779,200.424,203.588
143.81,182.112,195.608,198.978
143.82,183.935,201.954,207.04
143.83,183.935,195.259,200.515
143.84,183.087,196.92,201.362
143.85,182.364,197.829,201.595
143.86,181.858,198.201,200.244
143.87,182.955,198.842,201.873
143.88,182.599,194.158,199.169
143.89,183.897,196.452,200.383
143.9,183.984,199.121,203.08
143.91,183.092,197.541,200.867
143.92,181.764,200.265,203.601
143.93,182.315,197.266,201.148
143.94,183.091,193.975,197.362
143.95,183.203,197.418,201.805
143.96,183.175,193.69,197.004
143.97,183.094,202.795,205.892
143.98,182.372,197.413,200.086
143.99,183.07,199.406,201.42
144,183.259,199.875,203.013
144.01,183.257,196.529,199.721
144.02,182.483,197.713,201.59
144.03,181.77,197.719,201.347
144.04,181.619,198.072,200.118
144.05,182.286,197.688,200.279
144.06,181.126,196.742,199.251
144.07,183.007,200.401,203.604
144.08,182.566,196.068,199.901
144.09,183.257,199.999,203.136
144.1,183.259,198.614,201.771
144.11,181.122,195.898,198.568
144.12,181.737,200.088,201.853
144.13,181.852,193.998,197.198
144.14,184.418,198.176,201.439
144.15,182.668,196.486,200.39
144.16,183.071,201.08,203.232
144.17,183.153,199.299,201.238
144.18,183.707,196.017,199.783
144.19,184.573,195.658,198.98
144.2,183.85,199.537,203.366
144.21,181.156,197.141,199.617
144.22,180.581,201.159,204.096
144.23,181.139,197.622,201.271
144.24,183.087,192.393,195.811
144.25,183.897,199.951,203.815
144.26,182.685,194.46,199.547
144.27,183.282,196.817,201.302
144.28,181.932,196.835,200.076
144.29,182.36,201.114,202.464
144.3,181.041,193.983,196.605
144.31,182.984,204.347,205.12
144.32,183.724,199.151,202.873
144.33,184.434,194.523,197.993
144.34,183.356,199.694,202.913
144.35,182.487,196.187,200.248
144.36,181.741,196.281,198.392
144.37,180.541,199.066,202.07
144.38,183.698,200.663,203.236
144.39,183.533,198.392,201.146
144.4,183.09,198.67,201.979
144.41,181.235,190.934,194.76
144.42,183.091,200.308,203.59
144.43,181.944,196.27,199.35
144.44,180.888,198.513,202.507
144.45,181.761,195.737,198.993
144.46,181.236,197.23,200.936
144.47,183.677,196.987,202.113
144.48,184.024,191.597,197.033
144.49,184.539,200.247,204.832
144.5,183.771,196.444,198
144.51,181.741,196.829,198.932
144.52,182.369,198.473,200.978
144.53,182.794,196.422,198.72
144.54,183.87,199.373,201.964
144.55,183.87,198.716,201.316
144.56,183.78,195.659,199.713
144.57,181.36,195.727,200.821
144.58,181.794,194.498,199.069
144.59,180.836,195.145,198.341
144.6,182.455,202.057,204.595
144.61,180.397,193.957,199.028
144.62,183.782,198.221,202.222
144.63,183.057,197.044,200.195
144.64,182.906,201.165,201.807
144.65,182.086,196.118,198.184
144.66,182.687,197.012,199.402
144.67,183.038,196.697,198.768
144.68,183.853,199.488,200.787
144.69,183.153,201.156,203.078
144.7,183.175,197.817,201.064
144.71,184.22,198.404,200.687
144.72,181.559,195.924,200.456
144.73,181.075,198.497,202.537
144.74,180.182,193.045,198.027
144.75,182.364,200.795,204.508
144.76,182.344,194.801,197.756
144.77,181.875,195.239,198.399
144.78,183.769,201.144,203.803
144.79,183.32,195.1,199.589
144.8,183.17,200.094,203.084
144.81,181.878,199.99,203.072
144.82,180.692,194.298,197.236
144.83,181.87,198.035,200.943
144.84,182.339,200.279,202.943
144.85,182.604,198.591,202.56
144.86,182.483,198.223,202.09
144.87,182.437,200.469,204.306
144.88,181.017,195.85,198.519
144.89,181.993,197.664,200.893
144.9,182.483,194.371,198.313
144.91,182.478,196.764,200.447
144.92,181.739,200.903,202.812
144.93,181.739,201.032,202.941
144.94,181.739,198.27,200.205
144.95,182.574,198.725,201.412
144.96,184.628,197.585,202.372
144.97,183.815,194.882,200.037
144.98,183.093,197.583,202.223
144.99,182.591,196.876,200.453
145,181.156,198.182,200.645
145.01,182.236,200.747,203.104
145.02,183.897,198.575,202.465
145.03,183.32,195.779,200.459
145.04,185.114,198.226,203.438
145.05,182.514,190.903,196.018
145.06,181.522,199.252,202.447
145.07,181.858,195.776,197.844
145.08,182.575,202.152,204.582
145.09,183.156,200.272,202.417
145.1,183.462,194.564,199.175
145.11,184.665,194.496,200.444
145.12,184.377,196.196,200.792
145.13,181.529,197.582,200.803
145.14,180.444,200.109,201.681
145.15,181.611,201.623,201.508
145.16,183.533,191.002,194.7
145.17,185.824,196.058,200.893
145.18,184.621,196.788,201.377
145.19,182.39,193.319,197.197
145.2,182.776,196.168,199.434
145.21,183.054,192.628,195.848
145.22,182.337,195.021,197.539
145.23,181.856,197.545,199.594
145.24,183.059,197.326,200.686
145.25,182.869,195.977,201.078
145.26,183.185,198.879,203.327
145.27,181.041,193.768,196.393
145.28,181.025,201.771,203.036
145.29,181.511,199.934,200.772
145.3,181.065,197.966,201.638
145.31,182.565,199.459,203.229
145.32,181.213,195.211,197.819
145.33,181.196,199.969,201.247
145.34,179.796,195.504,197.933
145.35,180.411,197.649,199.653
145.36,180.803,201.163,202.63
145.37,181.547,200.614,203.601
145.38,181.739,197.777,199.717
145.39,181.974,201.022,204.002
145.4,182.89,195.333,197.963
145.41,182.945,200.456,202.969
145.42,181.974,200.246,203.238
145.43,181.761,198.919,202.123
145.44,183.179,201.447,204.845
145.45,183.527,196.746,199.687
145.46,183.175,196.913,200.174
145.47,182.483,197.823,201.697
145.48,182.483,197.822,201.696
145.49,182.483,197.322,201.206
145.5,182.72,196.994,200.669
145.51,183.322,196.259,200.72
145.52,183.294,198.587,201.93
145.53,184.741,196.157,200.871
145.54,185.116,195.412,200.696
145.55,183.208,197.313,201.855
145.56,183.114,197.334,201.791
145.57,182.979,195.48,198.945
145.58,182.021,199.595,203.849
145.59,183.444,194.989,199.59
145.6,182.634,196.647,201.725
145.61,183.55,199.013,202.993
145.62,181.876,195.114,198.274
145.63,182.336,203.753,206.164
145.64,182.792,198.021,198.996
145.65,182.574,196.921,199.633
145.66,183.06,196.31,199.686
145.67,182.597,194.094,197.936
145.68,182.342,197.452,200.151
145.69,181.643,197.325,200.661
145.7,181.875,197.928,201.045
145.71,182.337,196.92,199.415
145.72,181.645,198.742,202.053
145.73,181.16,193.987,196.717
145.74,182.574,197.947,200.644
145.75,183.208,194.12,198.735
145.76,184.469,198.585,201.735
145.77,183.038,199.756,201.796
145.78,182.556,198.954,200.14
145.79,181.99,202.037,204.989
145.8,181.761,196.928,200.164
145.81,181.773,196.977,200.746
145.82,182.483,195.617,199.535
145.83,183.039,198.628,200.898
145.84,180.102,198.916,201.246
145.85,181.643,199.682,200.401
145.86,182.453,201.825,204.212
145.87,182.539,202.136,204.599
145.88,181.871,195.007,199.338
145.89,182.57,196.269,200.253
145.9,180.494,198.775,200.692
145.91,179.712,202.829,205.244
145.92,181.594,196.183,199.428
145.93,182.372,201.767,204.383
145.94,182.899,201.562,203.708
145.95,182.395,196.083,199.911
145.96,183.893,200.766,204.461
145.97,183.87,195.856,198.493
145.98,183.155,203.266,205.321
145.99,181.026,199.043,200.478
146,181.677,198.799,201.93
146.01,182.483,195.317,199.241
146.02,183.935,197.037,202.247
146.03,183.928,196.6,201.618
146.04,183.17,202.145,205.103
146.05,181.994,197.928,201.153
146.06,183.524,191.845,195.088
146.07,186.007,197.998,201.504
146.08,185.348,189.635,195.083
146.09,186.493,199.904,203.822
146.1,184.615,195.753,200.15
146.11,182.655,193.859,197.483
146.12,182.471,198.158,200.73
146.13,181.085,192.961,196.916
146.14,183.208,197.411,201.951
146.15,182.752,196.775,201.958
146.16,183.371,186.318,192.586
146.17,184.549,190.909,197.073
146.18,184.574,196.004,198.478
146.19,182.39,196.592,198.35
146.2,181.734,200.749,202.268
146.21,180.748,197.796,198.441
146.22,180.124,193.018,196.088
146.23,177.866,188.951,192.143
146.24,181.069,200.692,204.483
146.25,182.106,195.22,198.384
146.26,182.921,201.582,203.708
146.27,181.624,194.28,196.361
146.28,181.616,197.941,199.767
146.29,180.794,198.241,199.738
146.3,180.461,197.039,200.145
146.31,178.966,195.533,200.01
146.32,179.655,194.745,198.619
146.33,180.927,196.949,199.636
146.34,181.642,197.307,200.429
146.35,181.041,198.977,201.534
146.36,181.183,198.843,202.566
146.37,181.533,197.986,201.411
146.38,180.38,197.601,202.067
146.39,181.678,200.082,203.342
146.4,181.112,197.98,199.347
146.41,180.957,201.919,204.514
146.42,180.512,197.426,200.322
146.43,181.041,199.448,201.998
146.44,180.463,195.933,200.362
146.45,180.547,199.454,203.733
146.46,179.942,193.507,198.464
146.47,181.069,197.206,201.062
146.48,181.581,202.278,205.588
146.49,181.741,196.883,199.013
146.5,181.845,200.041,203.152
146.51,182.041,193.65,198.014
146.52,183.178,195.975,199.406
146.53,182.542,203.022,205.625
146.54,182.44,200.662,202.098
146.55,182.439,198.716,200.01
146.56,183.087,199.217,202.361
146.57,183.726,197.348,201.258
146.58,183.291,198.188,202.635
146.59,180.752,197.391,202.83
146.6,181.825,197.585,199.605
146.61,181.654,199.91,201.906
146.62,181.739,198.935,200.863
146.63,182.28,203.712,205.116
146.64,181.152,196.958,200.579
146.65,181.069,192.838,196.78
146.66,181.676,197.752,201.051
146.67,182.371,197.042,199.721
146.68,182.61,198.98,200.273
146.69,181.728,202.193,202.827
146.7,183.056,197.372,198.107
146.71,183.853,199.1,200.402
146.72,181.761,197.831,201.053
146.73,182.536,195.855,198.399
146.74,181.846,199.83,202.943
146.75,180.515,198.217,201.257
146.76,180.347,196.835,200.048
146.77,180.365,199.041,202.965
146.78,179.67,193.208,197.099
146.79,179.645,199.119,201.638
146.8,181.14,201.276,202.441
146.81,180.91,196.299,197.704
146.82,181.728,199.444,200.088
146.83,181.14,201.263,202.428
146.84,180.314,199.339,199.978
146.85,181.612,202.344,203.082
146.86,181.979,196.523,198.477
146.87,182.806,196.603,198.672
146.88,182.335,200.647,203.31
146.89,182.337,198.588,201.062
146.9,179.687,197.712,202.571
146.91,181.069,196.152,200.029
146.92,182.459,195.298,198.144
146.93,183.521,200.818,203.491
146.94,183.041,196.234,198.307
146.95,183.526,194.224,197.644
146.96,182.641,189.07,194.564
146.97,183.897,194.498,198.468
146.98,182.824,196.23,200.039
146.99,183.778,195.282,199.126
147,182.455,197.454,200.05
147.01,181.619,198.842,200.663
147.02,180.664,196.45,198.079
147.03,180.933,199.276,202.136
147.04,181.885,196.268,199.628
147.05,183.083,199.22,203.607
147.06,181.305,195.475,199.151
147.07,181.728,200.766,201.405
147.08,181.145,198.052,199.231
147.09,181.136,196.765,197.961
147.1,181.349,198.368,197.837
147.11,180.197,199.23,199.764
147.12,180.11,193.008,194.78
147.13,182.438,196.683,198.971
147.14,182.991,197.488,200.572
147.15,182.562,194.793,198.654
147.16,183.092,197.449,200.777
147.17,181.026,196.468,197.917
147.18,181.025,198.176,199.464
147.19,181.065,196.099,199.83
147.2,181.069,195.256,199.151
147.21,181.184,196.321,201.4
147.22,182.884,195.408,200.135
147.23,183.655,191.678,195.776
147.24,182.622,198.931,201.659
147.25,179.794,206.533,205.46
147.26,178.021,196.652,195.368
147.27,179.609,198.129,199.26
147.28,182.45,196.42,198.708
147.29,182.404,194.643,198.652
147.3,182.292,199.107,201.985
147.31,180.489,199.467,201.377
147.32,179.79,197.493,200.051
147.33,179.054,199.062,199.834
147.34,179.528,203.896,205.066
147.35,179.627,195.317,197.901
147.36,180.98,198.739,202.487
147.37,181.589,196.415,198.648
147.38,181.654,201.201,203.183
147.39,182.907,199.922,201.928
147.4,182.088,198.694,200.468
147.41,183.609,203.454,204.654
147.42,182.455,196.715,199.321
147.43,179.014,198.056,201.297
147.44,179.783,196.567,198.993
147.45,182.117,197.787,201.655
147.46,183.054,201.946,204.135
147.47,180.514,201.633,204.773
147.48,181.676,196.869,200.182
147.49,182.992,195.959,198.08
147.5,182.455,201.556,204.1
147.51,182.358,196.355,197.74
147.52,181.899,204.944,204.316
147.53,179.253,196.397,199.304
147.54,183.975,194.603,198.162
147.55,183.855,197.952,203.21
147.56,183.383,194.262,198.878
147.57,182.538,197.307,199.98
147.58,180.347,198.764,201.946
147.59,180.153,195.459,196.258
147.6,180.46,195.248,199.534
147.61,184.417,194.296,200.167
147.62,184.54,191.836,196.616
147.63,183.98,198.842,202.802
147.64,181.761,192.096,195.412
147.65,180.325,197.455,199.383
147.66,179.871,197.767,198.97
147.67,181.025,198.576,199.861
147.68,182.902,195.518,197.57
147.69,181.761,193.373,196.667
147.7,180.954,197.355,200.012
147.71,178.379,195.745,198.452
147.72,179.529,198.635,199.983
147.73,179.611,199.752,201.02
147.74,179.692,194.799,196.024
147.75,179.611,197.345,198.628
147.76,180.323,198.189,199.962
147.77,180.359,194.592,196.579
147.78,179.948,199.089,201.629
147.79,181.025,198.212,199.5
147.8,181.728,197.787,198.435
147.81,183.04,202.105,202.775
147.82,181.646,198.376,199.097
147.83,181.025,199.352,200.632
147.84,181.041,199.015,201.571
147.85,181.041,193.793,196.417
147.86,181.041,200.169,202.711
147.87,180.357,197.571,199.526
147.88,179.815,196.669,200.363
147.89,180.971,200.42,202.958
147.9,180.311,197.362,199.303
147.91,182.44,198.684,200.042
147.92,183.118,198.79,200.703
147.93,181.06,201.928,203.161
147.94,182.352,198.966,199.041
147.95,181.809,196.359,196.937
147.96,183.072,197.966,199.993
147.97,182.479,195.794,199.558
147.98,181.925,195.884,199.14
147.99,179.693,199.482,200.826
148,179.643,200.422,201.715
148.01,182.455,195.78,198.399
148.02,183.175,197.285,200.541
148.03,183.845,195.008,197.729
148.04,183.151,194.189,197.473
148.05,181,198.869,200.129
148.06,180.349,198.104,197.491
148.07,180.351,200.294,202.172
148.08,181.656,196.951,198.823
148.09,180.428,196.127,200.583
148.1,181.761,195.769,199.023
148.11,182.407,192.141,194.854
148.12,180.376,195.981,199.125
148.13,180.972,199.189,199.232
148.14,180.267,199.561,200.157
148.15,179.517,197.291,198.573
148.16,181.073,200.176,201.494
148.17,180.471,193.064,197.55
148.18,179.701,190.426,194.345
148.19,179.485,201.897,204.354
148.2,178.149,197.003,198.235
148.21,178.993,201.042,201.67
148.22,181.118,198.782,200.066
148.23,182.44,195.279,196.683
148.24,180.375,198.219,202.505
148.25,178.862,195.782,197.667
148.26,176.887,196.488,197.663
148.27,178.83,203.366,204.047
148.28,180.381,196.693,197.464
148.29,181.037,201.666,205.467
148.3,181.106,191.692,196.899
148.31,178.998,195.669,200.053
148.32,179.576,197.581,198.831
148.33,179.605,205.619,205.619
148.34,180.414,198.212,198.886
148.35,181.773,195.093,197.091
148.36,182.485,196.596,200.557
148.37,182.857,194.337,198.576
148.38,181.769,197.615,201.185
148.39,180.461,192.684,195.967
148.4,180.325,197.686,199.612
148.41,181.637,204.179,206.088
148.42,179.628,199.168,201.763
148.43,181.01,195.874,198.561
148.44,182.465,197.337,201.237
148.45,180.925,192.654,196.468
148.46,179.923,197.642,200.2
148.47,181.161,205.318,206.195
148.48,181.313,200.673,200.673
148.49,183.848,198.373,198.632
148.5,182.318,194.75,197.509
148.51,182.313,195.471,197.962
148.52,179.512,198.193,201.874
148.53,179.613,198.073,199.605
148.54,181.742,200.107,202.275
148.55,181.99,196.208,200.562
148.56,183.849,199.482,202.053
148.57,182.418,196.549,199.191
148.58,181.736,196.635,199.812
148.59,179.038,200.002,200.259
148.6,179.335,200.198,199.694
148.61,181.16,196.831,198.251
148.62,182.342,200.67,203.123
148.63,182.296,197.213,198.649
148.64,180.876,195.158,196.603
148.65,179.472,196.386,197.801
148.66,177.2,193.451,194.359
148.67,176.498,202.141,202.141
148.68,178.191,199.474,199.724
148.69,180.598,194.566,195.482
148.7,182.893,195.656,198.933
148.71,182.322,193.284,195.574
148.72,180.451,198.242,199.809
148.73,179.471,197.637,197.515
148.74,177.757,195.165,194.273
148.75,178.458,201.806,201.806
148.76,180.028,194.588,197.065
148.77,180.347,193.724,196.987
148.78,180.189,196.665,198.477
148.79,178.643,197.318,197.957
148.8,176.916,195.95,197.102
148.81,178.465,195.524,196.81
148.82,180.314,198.579,199.22
148.83,179.05,194.32,196.39
148.84,179.042,193.89,195.717
