tiempo, ax, ay, az,,,,
193.029076,128,126,151,,191.38812,190.981038,190.538049
193.036086,129,127,154,,191.39513,190.988048,190.545059
193.039073,128,129,156,,191.398117,190.991035,190.548046
193.046084,127,127,151,,191.405128,190.998046,190.555057
193.049092,128,127,156,,191.408136,191.001054,190.558065
193.056085,128,126,157,,191.415129,191.008047,190.565058
193.059075,128,127,154,,191.418119,191.011037,190.568048
193.066081,129,128,152,,191.425125,191.018043,190.575054
193.06908,130,128,153,,191.428124,191.021042,190.578053
193.076083,131,128,155,,191.435127,191.028045,190.585056
193.084097,130,127,150,,191.443141,191.036059,190.59307
193.087071,130,127,149,,191.446115,191.039033,190.596044
193.089082,129,127,151,,191.448126,191.041044,190.598055
193.09597,129,126,151,,191.455014,191.047932,190.604943
193.106081,128,126,155,,191.465125,191.058043,190.615054
193.110082,129,127,155,,191.469126,191.062044,190.619055
193.111072,129,126,153,,191.470116,191.063034,190.620045
193.122081,129,126,151,,191.481125,191.074043,190.631054
193.125073,129,127,151,,191.484117,191.077035,190.634046
193.126116,130,128,155,,191.48516,191.078078,190.635089
193.13119,130,127,157,,191.490234,191.083152,190.640163
193.134085,130,128,147,,191.493129,191.086047,190.643058
193.141082,131,128,147,,191.500126,191.093044,190.650055
193.145085,132,127,147,,191.504129,191.097047,190.654058
193.152087,132,128,149,,191.511131,191.104049,190.66106
193.156081,132,128,150,,191.515125,191.108043,190.665054
193.162073,132,127,150,,191.521117,191.114035,190.671046
193.166078,130,127,145,,191.525122,191.11804,190.675051
193.172079,128,129,148,,191.531123,191.124041,190.681052
193.174071,127,128,156,,191.533115,191.126033,190.683044
193.181084,127,128,156,,191.540128,191.133046,190.690057
193.184017,127,128,152,,191.543061,191.135979,190.69299
193.191063,127,128,146,,191.550107,191.143025,190.700036
193.194073,129,127,148,,191.553117,191.146035,190.703046
193.201088,131,128,148,,191.560132,191.15305,190.710061
193.204079,132,127,149,,191.563123,191.156041,190.713052
193.211079,134,127,151,,191.570123,191.163041,190.720052
193.214082,133,126,144,,191.573126,191.166044,190.723055
193.221082,132,127,145,,191.580126,191.173044,190.730055
193.224078,131,127,150,,191.583122,191.17604,190.733051
193.231074,129,126,156,,191.590118,191.183036,190.740047
193.234056,127,126,153,,191.5931,191.186018,190.743029
193.241081,125,126,151,,191.600125,191.193043,190.750054
193.244088,125,126,155,,191.603132,191.19605,190.753061
193.251089,125,127,155,,191.610133,191.203051,190.760062
193.254079,127,127,155,,191.613123,191.206041,190.763052
193.261028,128,127,156,,191.620072,191.21299,190.770001
193.26408,130,127,151,,191.623124,191.216042,190.773053
193.271077,130,128,145,,191.630121,191.223039,190.78005
193.274081,130,129,148,,191.633125,191.226043,190.783054
193.28108,129,127,154,,191.640124,191.233042,190.790053
193.284071,127,127,153,,191.643115,191.236033,190.793044
193.291086,126,127,148,,191.65013,191.243048,190.800059
193.294079,126,125,152,,191.653123,191.246041,190.803052
193.301019,126,127,153,,191.660063,191.252981,190.809992
193.304074,126,128,151,,191.663118,191.256036,190.813047
193.311079,127,127,153,,191.670123,191.263041,190.820052
193.314074,128,127,153,,191.673118,191.266036,190.823047
193.32108,129,127,149,,191.680124,191.273042,190.830053
193.324082,129,128,152,,191.683126,191.276044,190.833055
193.33108,128,126,151,,191.690124,191.283042,190.840053
193.334071,127,127,151,,191.693115,191.286033,190.843044
193.341026,126,126,152,,191.70007,191.292988,190.849999
193.344081,125,126,153,,191.703125,191.296043,190.853054
193.351048,125,126,153,,191.710092,191.30301,190.860021
193.354079,126,126,153,,191.713123,191.306041,190.863052
193.361081,127,127,150,,191.720125,191.313043,190.870054
193.364085,128,126,154,,191.723129,191.316047,190.873058
193.371084,128,128,153,,191.730128,191.323046,190.880057
193.374081,129,128,147,,191.733125,191.326043,190.883054
193.381079,130,127,155,,191.740123,191.333041,190.890052
193.384079,129,127,156,,191.743123,191.336041,190.893052
193.391085,127,127,147,,191.750129,191.343047,190.900058
193.394078,127,128,154,,191.753122,191.34604,190.903051
193.401076,128,127,156,,191.76012,191.353038,190.910049
193.404245,128,127,152,,191.763289,191.356207,190.913218
193.41108,128,129,152,,191.770124,191.363042,190.920053
193.414019,128,129,156,,191.773063,191.365981,190.922992
193.42103,128,128,150,,191.780074,191.372992,190.930003
193.426998,128,129,150,,191.786042,191.37896,190.935971
193.431002,127,127,160,,191.790046,191.382964,190.939975
193.434003,126,126,157,,191.793047,191.385965,190.942976
193.441017,126,127,149,,191.800061,191.392979,190.94999
193.444003,126,127,156,,191.803047,191.395965,190.952976
193.451006,126,127,160,,191.81005,191.402968,190.959979
193.454015,127,127,153,,191.813059,191.405977,190.962988
193.462011,128,127,155,,191.821055,191.413973,190.970984
193.466005,130,126,153,,191.825049,191.417967,190.974978
193.472009,130,127,145,,191.831053,191.423971,190.980982
193.476016,131,129,150,,191.83506,191.427978,190.984989
193.480992,131,128,151,,191.840036,191.432954,190.989965
193.486002,130,128,153,,191.845046,191.437964,190.994975
193.489006,128,127,149,,191.84805,191.440968,190.997979
193.496031,127,127,152,,191.855075,191.447993,191.005004
193.498999,126,128,154,,191.858043,191.450961,191.007972
193.50601,126,129,156,,191.865054,191.457972,191.014983
193.509006,127,128,157,,191.86805,191.460968,191.017979
193.516007,127,128,153,,191.875051,191.467969,191.02498
193.519001,128,128,155,,191.878045,191.470963,191.027974
193.526005,129,129,153,,191.885049,191.477967,191.034978
193.529009,130,128,150,,191.888053,191.480971,191.037982
193.536014,131,128,150,,191.895058,191.487976,191.044987
193.538998,131,126,146,,191.898042,191.49096,191.047971
193.546005,131,127,146,,191.905049,191.497967,191.054978
193.549002,131,127,150,,191.908046,191.500964,191.057975
193.556035,131,127,152,,191.915079,191.507997,191.065008
193.558999,130,126,151,,191.918043,191.510961,191.067972
193.566005,129,127,155,,191.925049,191.517967,191.074978
193.569002,128,127,157,,191.928046,191.520964,191.077975
193.57601,128,128,155,,191.935054,191.527972,191.084983
193.578982,128,127,152,,191.938026,191.530944,191.087955
193.586003,129,128,152,,191.945047,191.537965,191.094976
193.589004,130,127,149,,191.948048,191.540966,191.097977
193.596033,131,128,150,,191.955077,191.547995,191.105006
193.599002,131,127,148,,191.958046,191.550964,191.107975
193.606007,130,128,150,,191.965051,191.557969,191.11498
193.609006,130,129,151,,191.96805,191.560968,191.117979
193.616007,129,129,150,,191.975051,191.567969,191.12498
193.618998,129,128,148,,191.978042,191.57096,191.127971
193.626014,128,128,152,,191.985058,191.577976,191.134987
193.629007,128,128,152,,191.988051,191.580969,191.13798
193.636014,128,127,152,,191.995058,191.587976,191.144987
193.639003,128,127,152,,191.998047,191.590965,191.147976
193.645996,129,126,152,,192.00504,191.597958,191.154969
193.649002,130,128,149,,192.008046,191.600964,191.157975
193.656008,130,128,148,,192.015052,191.60797,191.164981
193.662004,131,129,151,,192.021048,191.613966,191.170977
193.669004,131,127,149,,192.028048,191.620966,191.177977
193.671036,130,127,146,,192.03008,191.622998,191.180009
193.674034,130,128,150,,192.033078,191.625996,191.183007
193.683041,129,127,147,,192.042085,191.635003,191.192014
193.686041,127,127,146,,192.045085,191.638003,191.195014
193.691038,127,127,154,,192.050082,191.643,191.200011
193.694046,126,127,156,,192.05309,191.646008,191.203019
193.701042,127,126,149,,192.060086,191.653004,191.210015
193.704036,128,126,151,,192.06308,191.655998,191.213009
193.711055,130,127,154,,192.070099,191.663017,191.220028
193.717085,130,128,150,,192.076129,191.669047,191.226058
193.720129,130,128,150,,192.079173,191.672091,191.229102
193.724137,129,128,154,,192.083181,191.676099,191.23311
193.731134,128,127,152,,192.090178,191.683096,191.240107
193.73412,127,128,153,,192.093164,191.686082,191.243093
193.741133,127,128,154,,192.100177,191.693095,191.250106
193.744132,126,127,151,,192.103176,191.696094,191.253105
193.751133,126,128,155,,192.110177,191.703095,191.260106
193.754091,126,128,152,,192.113135,191.706053,191.263064
193.761133,126,128,152,,192.120177,191.713095,191.270106
193.764135,127,128,155,,192.123179,191.716097,191.273108
193.77113,128,128,153,,192.130174,191.723092,191.280103
193.774133,128,128,151,,192.133177,191.726095,191.283106
193.78113,127,127,154,,192.140174,191.733092,191.290103
193.784134,127,126,153,,192.143178,191.736096,191.293107
193.791142,127,128,152,,192.150186,191.743104,191.300115
193.794135,127,127,153,,192.153179,191.746097,191.303108
193.801075,127,127,155,,192.160119,191.753037,191.310048
193.80414,127,128,149,,192.163184,191.756102,191.313113
193.811135,127,128,155,,192.170179,191.763097,191.320108
193.814133,127,128,161,,192.173177,191.766095,191.323106
193.821129,126,127,150,,192.180173,191.773091,191.330102
193.824137,126,126,151,,192.183181,191.776099,191.33311
193.831128,128,126,158,,192.190172,191.78309,191.340101
193.834017,128,127,150,,192.193061,191.785979,191.34299
193.841136,128,128,152,,192.20018,191.793098,191.350109
193.847134,127,128,159,,192.206178,191.799096,191.356107
193.851126,126,127,156,,192.21017,191.803088,191.360099
193.858116,126,127,152,,192.21716,191.810078,191.367089
193.860003,126,128,155,,192.219047,191.811965,191.368976
193.866084,127,127,155,,192.225128,191.818046,191.375057
193.872086,128,129,153,,192.23113,191.824048,191.381059
193.876023,129,129,152,,192.235067,191.827985,191.384996
193.881083,129,130,156,,192.240127,191.833045,191.390056
193.884133,129,128,150,,192.243177,191.836095,191.393106
193.891134,129,128,156,,192.250178,191.843096,191.400107
193.894132,128,128,155,,192.253176,191.846094,191.403105
193.90113,127,127,150,,192.260174,191.853092,191.410103
193.904134,127,127,155,,192.263178,191.856096,191.413107
193.911131,127,127,156,,192.270175,191.863093,191.420104
193.914125,128,126,153,,192.273169,191.866087,191.423098
193.921073,128,128,154,,192.280117,191.873035,191.430046
193.924128,128,125,157,,192.283172,191.87609,191.433101
193.931134,128,125,153,,192.290178,191.883096,191.440107
193.934131,128,126,155,,192.293175,191.886093,191.443104
193.941143,128,125,153,,192.300187,191.893105,191.450116
193.944129,129,126,151,,192.303173,191.896091,191.453102
193.951128,129,127,154,,192.310172,191.90309,191.460101
193.954124,130,127,154,,192.313168,191.906086,191.463097
193.961132,130,127,153,,192.320176,191.913094,191.470105
193.964066,129,129,150,,192.32311,191.916028,191.473039
193.971051,129,129,152,,192.330095,191.923013,191.480024
193.974144,128,129,158,,192.333188,191.926106,191.483117
193.981141,127,129,161,,192.340185,191.933103,191.490114
193.984126,127,129,150,,192.34317,191.936088,191.493099
193.991078,127,130,149,,192.350122,191.94304,191.500051
193.994128,127,131,153,,192.353172,191.94609,191.503101
194.001139,128,128,149,,192.360183,191.953101,191.510112
194.003999,131,128,147,,192.363043,191.955961,191.512972
194.011155,133,128,152,,192.370199,191.963117,191.520128
194.014122,133,126,147,,192.373166,191.966084,191.523095
194.019025,132,127,143,,192.378069,191.970987,191.527998
194.026006,133,126,149,,192.38505,191.977968,191.534979
194.028994,132,125,156,,192.388038,191.980956,191.537967
194.03601,129,126,148,,192.395054,191.987972,191.544983
194.039003,128,127,150,,192.398047,191.990965,191.547976
194.046006,127,128,156,,192.40505,191.997968,191.554979
194.049005,126,127,154,,192.408049,192.000967,191.557978
194.056002,127,128,155,,192.415046,192.007964,191.564975
194.059003,129,128,150,,192.418047,192.010965,191.567976
194.06599,130,127,145,,192.425034,192.017952,191.574963
194.069038,132,128,148,,192.428082,192.021,191.578011
194.076009,132,127,146,,192.435053,192.027971,191.584982
194.078998,132,126,148,,192.438042,192.03096,191.587971
194.086006,131,126,152,,192.44505,192.037968,191.594979
194.088999,130,126,145,,192.448043,192.040961,191.597972
194.096011,130,127,145,,192.455055,192.047973,191.604984
194.098999,129,128,152,,192.458043,192.050961,191.607972
194.106005,128,128,150,,192.465049,192.057967,191.614978
194.108981,128,127,147,,192.468025,192.060943,191.617954
194.116009,129,128,153,,192.475053,192.067971,191.624982
194.118998,130,126,151,,192.478042,192.07096,191.627971
194.12601,131,127,143,,192.485054,192.077972,191.634983
194.129009,132,126,145,,192.488053,192.080971,191.637982
194.136009,131,127,153,,192.495053,192.087971,191.644982
194.139007,129,127,146,,192.498051,192.090969,191.64798
194.14601,126,126,152,,192.505054,192.097972,191.654983
194.149005,124,125,161,,192.508049,192.100967,191.657978
194.156009,123,125,152,,192.515053,192.107971,191.664982
194.158998,123,127,151,,192.518042,192.11096,191.667971
194.166008,124,126,158,,192.525052,192.11797,191.674981
194.169005,125,126,153,,192.528049,192.120967,191.677978
194.176005,126,127,156,,192.535049,192.127967,191.684978
194.179002,128,127,157,,192.538046,192.130964,191.687975
194.186007,129,125,150,,192.545051,192.137969,191.69498
194.189007,129,125,148,,192.548051,192.140969,191.69798
194.196005,130,126,156,,192.555049,192.147967,191.704978
194.198998,129,125,153,,192.558042,192.15096,191.707971
194.206012,127,129,152,,192.565056,192.157974,191.714985
194.209006,125,128,153,,192.56805,192.160968,191.717979
194.21801,123,128,159,,192.577054,192.169972,191.726983
194.221,123,128,153,,192.580044,192.172962,191.729973
194.22601,123,128,152,,192.585054,192.177972,191.734983
194.229005,124,130,153,,192.588049,192.180967,191.737978
194.236013,126,128,149,,192.595057,192.187975,191.744986
194.238999,128,128,149,,192.598043,192.190961,191.747972
194.246005,129,128,151,,192.605049,192.197967,191.754978
194.249011,129,128,148,,192.608055,192.200973,191.757984
194.256139,129,128,148,,192.615183,192.208101,191.765112
194.259,128,128,151,,192.618044,192.210962,191.767973
194.266007,127,128,152,,192.625051,192.217969,191.77498
194.269006,126,129,156,,192.62805,192.220968,191.777979
194.276005,124,129,161,,192.635049,192.227967,191.784978
194.278998,124,129,156,,192.638042,192.23096,191.787971
194.286007,125,128,153,,192.645051,192.237969,191.79498
194.289008,126,128,150,,192.648052,192.24097,191.797981
194.296009,127,129,152,,192.655053,192.247971,191.804982
194.299002,129,131,155,,192.658046,192.250964,191.807975
194.306011,130,130,153,,192.665055,192.257973,191.814984
194.30901,131,129,150,,192.668054,192.260972,191.817983
194.316086,132,128,151,,192.67513,192.268048,191.825059
194.319083,131,127,150,,192.678127,192.271045,191.828056
194.3262,130,127,149,,192.685244,192.278162,191.835173
194.329087,128,129,154,,192.688131,192.281049,191.83806
194.336087,126,128,157,,192.695131,192.288049,191.84506
194.339077,125,128,163,,192.698121,192.291039,191.84805
194.34609,124,129,155,,192.705134,192.298052,191.855063
194.351251,126,130,153,,192.710295,192.303213,191.860224
194.357087,128,131,156,,192.716131,192.309049,191.86606
194.361087,129,131,156,,192.720131,192.313049,191.87006
194.367094,130,128,150,,192.726138,192.319056,191.876067
194.371082,130,127,147,,192.730126,192.323044,191.880055
194.376089,131,125,154,,192.735133,192.328051,191.885062
194.386088,129,125,149,,192.745132,192.33805,191.895061
194.390094,129,124,148,,192.749138,192.342056,191.899067
194.391079,128,124,152,,192.750123,192.343041,191.900052
194.402087,127,125,159,,192.761131,192.354049,191.91106
194.405081,126,127,153,,192.764125,192.357043,191.914054
194.406078,126,127,153,,192.765122,192.35804,191.915051
194.411087,126,128,164,,192.770131,192.363049,191.92006
194.414084,127,127,161,,192.773128,192.366046,191.923057
194.421098,128,128,153,,192.780142,192.37306,191.930071
194.424132,129,128,149,,192.783176,192.376094,191.933105
194.431088,131,129,152,,192.790132,192.38305,191.940061
194.434112,131,127,152,,192.793156,192.386074,191.943085
194.441092,131,126,151,,192.800136,192.393054,191.950065
194.444088,131,128,150,,192.803132,192.39605,191.953061
194.451093,130,128,148,,192.810137,192.403055,191.960066
194.454083,129,127,147,,192.813127,192.406045,191.963056
194.461033,129,126,146,,192.820077,192.412995,191.970006
194.464082,128,129,152,,192.823126,192.416044,191.973055
194.471039,128,132,156,,192.830083,192.423001,191.980012
194.474087,128,132,150,,192.833131,192.426049,191.98306
194.481205,129,131,150,,192.840249,192.433167,191.990178
194.484018,130,132,154,,192.843062,192.43598,191.992991
194.491082,130,131,147,,192.850126,192.443044,192.000055
194.494082,130,130,146,,192.853126,192.446044,192.003055
194.501085,130,128,153,,192.860129,192.453047,192.010058
194.504125,130,126,153,,192.863169,192.456087,192.013098
194.511087,129,123,147,,192.870131,192.463049,192.02006
194.514078,129,125,153,,192.873122,192.46604,192.023051
194.52101,128,126,151,,192.880054,192.472972,192.029983
194.524081,127,128,148,,192.883125,192.476043,192.033054
194.531086,126,127,155,,192.89013,192.483048,192.040059
194.534079,126,124,156,,192.893123,192.486041,192.043052
194.541091,126,126,155,,192.900135,192.493053,192.050064
194.544081,127,127,159,,192.903125,192.496043,192.053054
194.551087,129,125,158,,192.910131,192.503049,192.06006
194.554083,130,126,147,,192.913127,192.506045,192.063056
194.561086,130,127,154,,192.92013,192.513048,192.070059
194.567086,129,126,154,,192.92613,192.519048,192.076059
194.570086,129,127,150,,192.92913,192.522048,192.079059
194.574087,130,129,147,,192.933131,192.526049,192.08306
194.581092,131,129,149,,192.940136,192.533054,192.090065
194.584116,130,129,145,,192.94316,192.536078,192.093089
194.591087,129,129,137,,192.950131,192.543049,192.10006
194.596089,128,128,145,,192.955133,192.548051,192.105062
194.599078,127,131,153,,192.958122,192.55104,192.108051
194.606254,125,128,147,,192.965298,192.558216,192.115227
194.612094,124,129,151,,192.971138,192.564056,192.121067
194.616882,124,128,156,,192.975926,192.568844,192.125855
194.619027,124,127,154,,192.978071,192.570989,192.128
194.626008,125,127,153,,192.985052,192.57797,192.134981
194.628998,127,124,150,,192.988042,192.58096,192.137971
194.636013,129,124,151,,192.995057,192.587975,192.144986
194.639008,130,124,150,,192.998052,192.59097,192.147981
194.646011,131,123,147,,193.005055,192.597973,192.154984
194.649003,132,124,147,,193.008047,192.600965,192.157976
194.656003,132,123,147,,193.015047,192.607965,192.164976
194.659042,132,126,148,,193.018086,192.611004,192.168015
194.666038,131,126,143,,193.025082,192.618,192.175011
194.66904,130,127,148,,193.028084,192.621002,192.178013
194.676044,129,128,156,,193.035088,192.628006,192.185017
194.679039,126,127,151,,193.038083,192.631001,192.188012
194.686039,124,128,153,,193.045083,192.638001,192.195012
194.689043,124,129,159,,193.048087,192.641005,192.198016
194.696046,125,128,159,,193.05509,192.648008,192.205019
194.69904,126,128,152,,193.058084,192.651002,192.208013
194.706044,127,128,153,,193.065088,192.658006,192.215017
194.709039,127,131,152,,193.068083,192.661001,192.218012
194.716036,127,127,148,,193.07508,192.667998,192.225009
194.719038,127,127,152,,193.078082,192.671,192.228011
194.726046,127,126,150,,193.08509,192.678008,192.235019
194.72904,127,125,150,,193.088084,192.681002,192.238013
194.736045,127,126,152,,193.095089,192.688007,192.245018
194.739034,127,124,150,,193.098078,192.690996,192.248007
194.746044,127,126,147,,193.105088,192.698006,192.255017
194.749037,127,126,155,,193.108081,192.700999,192.25801
194.756046,125,125,155,,193.11509,192.708008,192.265019
194.759033,125,128,153,,193.118077,192.710995,192.268006
194.76605,125,128,159,,193.125094,192.718012,192.275023
194.769039,125,124,161,,193.128083,192.721001,192.278012
194.776044,125,127,153,,193.135088,192.728006,192.285017
194.779032,125,129,155,,193.138076,192.730994,192.288005
194.78604,126,127,160,,193.145084,192.738002,192.295013
194.789039,127,126,152,,193.148083,192.741001,192.298012
194.796037,128,125,146,,193.155081,192.747999,192.30501
194.79904,129,127,144,,193.158084,192.751002,192.308013
194.806035,130,127,152,,193.165079,192.757997,192.315008
194.809033,129,127,148,,193.168077,192.760995,192.318006
194.816044,129,128,149,,193.175088,192.768006,192.325017
194.819004,128,124,155,,193.178048,192.770966,192.327977
194.826046,127,128,159,,193.18509,192.778008,192.335019
194.829043,126,129,154,,193.188087,192.781005,192.338016
194.836043,126,129,159,,193.195087,192.788005,192.345016
194.839016,125,128,161,,193.19806,192.790978,192.347989
194.846043,125,129,153,,193.205087,192.798005,192.355016
194.849043,126,129,158,,193.208087,192.801005,192.358016
194.856036,128,126,160,,193.21508,192.807998,192.365009
194.859049,131,125,153,,193.218093,192.811011,192.368022
194.866036,132,124,150,,193.22508,192.817998,192.375009
194.86905,132,127,144,,193.228094,192.821012,192.378023
194.876042,130,127,153,,193.235086,192.828004,192.385015
194.879034,128,126,152,,193.238078,192.830996,192.388007
194.886041,127,124,153,,193.245085,192.838003,192.395014
194.889145,126,127,158,,193.248189,192.841107,192.398118
194.896138,127,127,147,,193.255182,192.8481,192.405111
194.899137,128,126,143,,193.258181,192.851099,192.40811
194.906136,130,130,159,,193.26518,192.858098,192.415109
194.909088,130,128,154,,193.268132,192.86105,192.418061
194.91614,131,130,146,,193.275184,192.868102,192.425113
194.91914,132,127,151,,193.278184,192.871102,192.428113
194.926138,132,129,151,,193.285182,192.8781,192.435111
194.929134,131,128,143,,193.288178,192.881096,192.438107
194.936139,129,126,155,,193.295183,192.888101,192.445112
194.939142,127,127,165,,193.298186,192.891104,192.448115
194.94614,124,129,154,,193.305184,192.898102,192.455113
194.949138,123,128,151,,193.308182,192.9011,192.458111
194.956139,124,126,156,,193.315183,192.908101,192.465112
194.959105,125,123,156,,193.318149,192.911067,192.468078
194.966138,127,126,155,,193.325182,192.9181,192.475111
194.969023,129,125,148,,193.328067,192.920985,192.477996
194.976102,133,127,151,,193.335146,192.928064,192.485075
194.979081,134,129,150,,193.338125,192.931043,192.488054
194.986092,133,126,143,,193.345136,192.938054,192.495065
194.989029,133,124,149,,193.348073,192.940991,192.498002
194.996098,132,128,159,,193.355142,192.94806,192.505071
194.999084,131,124,150,,193.358128,192.951046,192.508057
195.006099,130,129,149,,193.365143,192.958061,192.515072
195.009094,130,127,151,,193.368138,192.961056,192.518067
195.016007,129,128,159,,193.375051,192.967969,192.52498
195.019087,126,129,147,,193.378131,192.971049,192.52806
195.026089,124,127,152,,193.385133,192.978051,192.535062
195.029085,124,128,160,,193.388129,192.981047,192.538058
195.036096,125,125,151,,193.39514,192.988058,192.545069
195.039075,126,127,149,,193.398119,192.991037,192.548048
195.046114,128,126,150,,193.405158,192.998076,192.555087
195.04909,129,125,145,,193.408134,193.001052,192.558063
195.056103,128,124,145,,193.415147,193.008065,192.565076
195.059082,129,123,149,,193.418126,193.011044,192.568055
195.066092,130,122,153,,193.425136,193.018054,192.575065
195.069098,130,124,150,,193.428142,193.02106,192.578071
195.076095,130,129,152,,193.435139,193.028057,192.585068
195.079037,130,127,149,,193.438081,193.030999,192.58801
195.086089,131,128,162,,193.445133,193.038051,192.595062
195.089084,130,127,157,,193.448128,193.041046,192.598057
195.096092,128,125,140,,193.455136,193.048054,192.605065
195.099081,128,127,144,,193.458125,193.051043,192.608054
195.106024,127,127,155,,193.465068,193.057986,192.614997
195.109082,127,128,159,,193.468126,193.061044,192.618055
195.116002,126,127,148,,193.475046,193.067964,192.624975
195.119023,126,126,150,,193.478067,193.070985,192.627996
195.126095,126,130,151,,193.485139,193.078057,192.635068
195.129094,126,129,150,,193.488138,193.081056,192.638067
195.136092,127,128,155,,193.495136,193.088054,192.645065
195.139084,127,127,153,,193.498128,193.091046,192.648057
195.146039,127,128,150,,193.505083,193.098001,192.655012
195.149089,127,129,150,,193.508133,193.101051,192.658062
195.156077,127,128,149,,193.515121,193.108039,192.66505
195.159082,128,127,155,,193.518126,193.111044,192.668055
195.166093,128,127,163,,193.525137,193.118055,192.675066
195.169093,127,123,148,,193.528137,193.121055,192.678066
195.176007,128,126,150,,193.535051,193.127969,192.68498
195.179081,127,126,150,,193.538125,193.131043,192.688054
195.186091,126,126,159,,193.545135,193.138053,192.695064
195.189086,125,127,154,,193.54813,193.141048,192.698059
195.197089,125,125,148,,193.556133,193.149051,192.706062
195.20003,126,126,153,,193.559074,193.151992,192.709003
195.207092,126,126,148,,193.566136,193.159054,192.716065
195.211089,127,126,149,,193.570133,193.163051,192.720062
195.217085,128,128,153,,193.576129,193.169047,192.726058
195.219046,130,124,154,,193.57809,193.171008,192.728019
195.226096,129,125,144,,193.58514,193.178058,192.735069
195.229078,130,122,145,,193.588122,193.18104,192.738051
195.236096,130,126,157,,193.59514,193.188058,192.745069
195.239081,129,125,156,,193.598125,193.191043,192.748054
195.2461,127,126,149,,193.605144,193.198062,192.755073
195.249008,126,124,155,,193.608052,193.20097,192.757981
195.256171,125,124,158,,193.615215,193.208133,192.765144
195.259133,125,125,152,,193.618177,193.211095,192.768106
195.266139,126,124,150,,193.625183,193.218101,192.775112
195.271143,127,125,151,,193.630187,193.223105,192.780116
195.274136,127,124,150,,193.63318,193.226098,192.783109
195.281082,128,125,153,,193.640126,193.233044,192.790055
195.284152,129,124,156,,193.643196,193.236114,192.793125
195.291135,130,126,156,,193.650179,193.243097,192.800108
195.294138,130,128,149,,193.653182,193.2461,192.803111
195.301139,130,126,145,,193.660183,193.253101,192.810112
195.304135,129,128,153,,193.663179,193.256097,192.813108
195.311133,128,127,155,,193.670177,193.263095,192.820106
195.316121,127,126,152,,193.675165,193.268083,192.825094
195.319133,128,126,146,,193.678177,193.271095,192.828106
195.326032,129,127,151,,193.685076,193.277994,192.835005
195.329025,130,128,157,,193.688069,193.280987,192.837998
195.33609,129,127,150,,193.695134,193.288052,192.845063
195.339087,127,124,149,,193.698131,193.291049,192.84806
195.346092,126,128,160,,193.705136,193.298054,192.855065
195.349089,125,128,153,,193.708133,193.301051,192.858062
195.356093,124,126,150,,193.715137,193.308055,192.865066
195.359083,124,124,152,,193.718127,193.311045,192.868056
195.366092,125,124,151,,193.725136,193.318054,192.875065
195.369091,127,125,151,,193.728135,193.321053,192.878064
195.376049,129,125,153,,193.735093,193.328011,192.885022
195.379082,131,125,152,,193.738126,193.331044,192.888055
195.386096,131,125,150,,193.74514,193.338058,192.895069
195.389091,130,123,153,,193.748135,193.341053,192.898064
195.396091,128,124,155,,193.755135,193.348053,192.905064
195.399087,128,125,157,,193.758131,193.351049,192.90806
195.406088,128,126,157,,193.765132,193.35805,192.915061
195.409091,127,124,153,,193.768135,193.361053,192.918064
195.416096,128,125,150,,193.77514,193.368058,192.925069
195.419082,128,127,148,,193.778126,193.371044,192.928055
195.428098,129,128,147,,193.787142,193.38006,192.937071
195.431086,129,130,151,,193.79013,193.383048,192.940059
195.436092,129,130,144,,193.795136,193.388054,192.945065
195.439082,129,129,149,,193.798126,193.391044,192.948055
195.446048,128,132,159,,193.805092,193.39801,192.955021
195.449091,127,129,153,,193.808135,193.401053,192.958064
195.456092,126,129,153,,193.815136,193.408054,192.965065
195.459063,124,125,154,,193.818107,193.411025,192.968036
195.466094,124,126,159,,193.825138,193.418056,192.975067
195.469093,124,127,163,,193.828137,193.421055,192.978066
195.476096,126,127,157,,193.83514,193.428058,192.985069
195.480098,128,125,151,,193.839142,193.43206,192.989071
195.487093,131,124,148,,193.846137,193.439055,192.996066
195.490094,132,124,152,,193.849138,193.442056,192.999067
195.497092,132,124,149,,193.856136,193.449054,193.006065
195.500093,132,122,151,,193.859137,193.452055,193.009066
195.507042,131,123,150,,193.866086,193.459004,193.016015
195.509094,130,124,147,,193.868138,193.461056,193.018067
195.516094,128,123,159,,193.875138,193.468056,193.025067
195.519088,125,124,156,,193.878132,193.47105,193.028061
195.526088,124,123,149,,193.885132,193.47805,193.035061
195.529102,125,125,152,,193.888146,193.481064,193.038075
195.536097,127,127,159,,193.895141,193.488059,193.04507
195.539254,127,127,157,,193.898298,193.491216,193.048227
195.54609,128,132,152,,193.905134,193.498052,193.055063
195.549302,129,129,153,,193.908346,193.501264,193.058275
195.556092,129,129,152,,193.915136,193.508054,193.065065
195.559085,130,128,152,,193.918129,193.511047,193.068058
195.566094,129,127,148,,193.925138,193.518056,193.075067
195.569044,128,129,149,,193.928088,193.521006,193.078017
195.576096,127,128,148,,193.93514,193.528058,193.085069
195.579086,126,127,153,,193.93813,193.531048,193.088059
195.586045,126,124,157,,193.945089,193.538007,193.095018
195.589094,127,126,150,,193.948138,193.541056,193.098067
195.596098,128,129,149,,193.955142,193.54806,193.105071
195.599085,129,128,152,,193.958129,193.551047,193.108058
195.606093,129,125,150,,193.965137,193.558055,193.115066
195.612095,129,126,150,,193.971139,193.564057,193.121068
195.614085,129,127,157,,193.973129,193.566047,193.123058
