37,5 65
36,6 58
35,7 61
34,8 62
33,9 61
32,10 57
31,11 56
30,12 56
29,13 55
28,14 54
27,15 56
26,16 53
25,17 54
24,18 53
23,19 54
22,20 52
21,21 53
20,22 53
19,23 51
18,24 54
17,25 53
16,26 52
15,27 51
14,28 55
13,29 54
12,30 54
11,31 55
10,32 55
9,33 53
8,34 58
7,35 60
6,36 59
5,37 61
4,38 66
3,39 63
2,40 -1
1,41 -1
0,42 60
41,0 -1
40,1 -1
39,2 60
38,3 61
37,4 57
36,5 57
35,6 53
34,7 54
33,8 59
32,9 57
31,10 56
30,11 55
29,12 56
28,13 54
27,14 52
26,15 51
25,16 53
24,17 52
23,18 52
22,19 53
21,20 52
20,21 51
19,22 51
18,23 50
17,24 52
16,25 52
15,26 49
14,27 50
13,28 52
12,29 52
11,30 52
10,31 51
9,32 52
8,33 52
7,34 53
6,35 54
5,36 55
4,37 52
3,38 57
2,39 58
1,40 -1
0,41 -1
40,0 -1
39,1 65
38,2 64
37,3 56
36,4 53
35,5 58
34,6 56
33,7 55
32,8 51
31,9 52
30,10 52
29,11 51
28,12 53
27,13 52
26,14 49
25,15 50
24,16 51
23,17 49
22,18 51
21,19 50
20,20 48
19,21 48
18,22 49
17,23 50
16,24 49
15,25 50
14,26 50
13,27 49
12,28 50
11,29 50
10,30 51
9,31 50
8,32 50
7,33 51
6,34 52
5,35 54
4,36 53
3,37 56
2,38 54
1,39 59
0,40 -1
39,0 54
38,1 49
37,2 58
36,3 53
35,4 53
34,5 52
33,6 52
32,7 52
31,8 51
30,9 49
29,10 49
28,11 47
27,12 48
26,13 47
25,14 48
24,15 47
23,16 49
22,17 47
21,18 48
20,19 46
19,20 46
18,21 47
17,22 47
16,23 47
15,24 45
14,25 48
13,26 46
12,27 47
11,28 48
10,29 47
9,30 49
8,31 49
7,32 49
6,33 47
5,34 48
4,35 50
3,36 51
2,37 55
1,38 54
0,39 56
38,0 52
37,1 53
36,2 50
35,3 51
34,4 50
33,5 49
32,6 48
31,7 49
30,8 49
29,9 48
28,10 47
27,11 45
26,12 46
25,13 47
24,14 46
23,15 47
22,16 47
21,17 45
20,18 45
19,19 42
18,20 44
17,21 45
16,22 44
15,23 45
14,24 43
13,25 45
12,26 44
11,27 46
10,28 46
9,29 46
8,30 47
7,31 46
6,32 47
5,33 49
4,34 49
3,35 48
2,36 48
1,37 52
0,38 57
37,0 49
36,1 47
35,2 50
34,3 50
33,4 47
32,5 46
31,6 48
30,7 45
29,8 44
28,9 47
27,10 45
26,11 44
25,12 45
24,13 45
23,14 44
22,15 43
21,16 44
20,17 44
19,18 44
18,19 44
17,20 42
16,21 44
15,22 43
14,23 42
13,24 40
12,25 43
11,26 42
10,27 43
9,28 44
8,29 43
7,30 44
6,31 45
5,32 44
4,33 45
3,34 47
2,35 48
1,36 50
0,37 52
36,0 45
35,1 48
34,2 47
33,3 46
32,4 47
31,5 47
30,6 43
29,7 44
28,8 44
27,9 44
26,10 42
25,11 43
24,12 44
23,13 41
22,14 41
21,15 42
20,16 39
19,17 41
18,18 40
17,19 41
16,20 42
15,21 41
14,22 42
13,23 41
12,24 40
11,25 41
10,26 42
9,27 42
8,28 43
7,29 43
6,30 43
5,31 43
4,32 42
3,33 45
2,34 43
1,35 47
0,36 45
35,0 44
34,1 43
33,2 45
32,3 44
31,4 42
30,5 39
29,6 41
28,7 42
27,8 42
26,9 40
25,10 39
24,11 39
23,12 40
22,13 40
21,14 40
20,15 39
19,16 39
18,17 40
17,18 39
16,19 41
15,20 39
14,21 41
13,22 40
12,23 39
11,24 40
10,25 40
9,26 39
8,27 40
7,28 41
6,29 40
5,30 41
4,31 42
3,32 44
2,33 43
1,34 42
0,35 44
34,0 42
33,1 42
32,2 41
31,3 40
30,4 41
29,5 39
28,6 40
27,7 40
26,8 39
25,9 40
24,10 38
23,11 39
22,12 38
21,13 38
20,14 37
19,15 38
18,16 38
17,17 37
16,18 37
15,19 38
14,20 38
13,21 39
12,22 38
11,23 39
10,24 38
9,25 38
8,26 38
7,27 38
6,28 39
5,29 40
4,30 40
3,31 40
2,32 40
1,33 40
0,34 42
33,0 40
32,1 39
31,2 39
30,3 39
29,4 38
28,5 38
27,6 38
26,7 38
25,8 37
24,9 36
23,10 37
22,11 38
21,12 36
20,13 37
19,14 36
18,15 35
17,16 37
16,17 37
15,18 36
14,19 35
13,20 34
12,21 35
11,22 36
10,23 36
9,24 37
8,25 37
7,26 37
6,27 35
5,28 38
4,29 36
3,30 38
2,31 38
1,32 40
0,33 41
