tiempo, vx, vy, vz
93.1166,27.7018,-1.46815,-7.11834
93.1226,27.7072,-1.47046,-7.10916
93.1265,27.7123,-1.47046,-7.10919
93.1326,27.7272,-1.47046,-7.10218
93.1376,27.7413,-1.47238,-7.10991
93.1436,27.7583,-1.47701,-7.12616
93.1476,27.768,-1.47855,-7.1308
93.1536,27.7803,-1.47624,-7.15392
93.1576,27.7839,-1.47624,-7.17241
93.1626,27.7865,-1.47817,-7.17245
93.1666,27.784,-1.48277,-7.16021
93.1726,27.7778,-1.48508,-7.14872
93.1766,27.7753,-1.48662,-7.14105
93.1826,27.7761,-1.48431,-7.12725
93.1866,27.7797,-1.48431,-7.11961
93.1926,27.7897,-1.48662,-7.11966
93.1966,27.7979,-1.48816,-7.12432
93.2026,27.8102,-1.49046,-7.13585
93.2066,27.8185,-1.49046,-7.13899
93.2126,27.8308,-1.49507,-7.13443
93.2166,27.8375,-1.49507,-7.12984
93.2226,27.8452,-1.49738,-7.13219
93.2266,27.8503,-1.502,-7.13685
93.2326,27.858,-1.50662,-7.13229
93.2366,27.8632,-1.51125,-7.12616
93.2426,27.8709,-1.51355,-7.12391
93.2466,27.876,-1.51817,-7.13164
93.2526,27.8837,-1.51586,-7.134
93.2566,27.8873,-1.51432,-7.12788
93.2626,27.8904,-1.51203,-7.12108
93.2666,27.8941,-1.51203,-7.11487
93.2726,27.8995,-1.51203,-7.10569
93.2766,27.9046,-1.51203,-7.10418
93.2826,27.9147,-1.51203,-7.10655
93.2866,27.9244,-1.51357,-7.10505
93.2926,27.9413,-1.51818,-7.1051
93.2966,27.9526,-1.51972,-7.11436
93.3026,27.9696,-1.52434,-7.12596
93.3066,27.9793,-1.52742,-7.12907
93.3126,27.9893,-1.53203,-7.13374
93.3166,27.9929,-1.53357,-7.13069
93.3226,27.9937,-1.53357,-7.11691
93.3266,27.9927,-1.53512,-7.10924
93.3326,27.9935,-1.53512,-7.10236
93.3365,27.997,-1.53812,-7.09489
93.3426,28.0048,-1.54046,-7.09494
93.3466,28.01,-1.542,-7.09498
93.3526,28.02,-1.542,-7.09503
93.3566,28.0266,-1.54655,-7.09355
93.3626,28.039,-1.55354,-7.07962
93.3666,28.0473,-1.55662,-7.06888
93.3726,28.0573,-1.56124,-7.07124
93.3766,28.0655,-1.56586,-7.07282
93.3826,28.0824,-1.57047,-7.06366
93.3866,28.0937,-1.57047,-7.07449
93.3926,28.1107,-1.57278,-7.10454
93.3966,28.1204,-1.57278,-7.11535
93.4026,28.1282,-1.57278,-7.12695
93.4066,28.1287,-1.5682,-7.12088
93.4126,28.1248,-1.56356,-7.09308
93.4166,28.1223,-1.56202,-7.08082
93.4226,28.1185,-1.55744,-7.08316
93.4266,28.1206,-1.559,-7.08942
93.4326,28.1329,-1.559,-7.07334
93.4366,28.1441,-1.559,-7.07643
93.4425,28.1631,-1.559,-7.10384
93.4465,28.176,-1.56208,-7.11926
93.4526,28.1955,-1.56677,-7.13104
93.4566,28.2038,-1.56831,-7.13571
93.4626,28.2092,-1.56831,-7.13806
93.4666,28.2112,-1.56831,-7.13348
93.4726,28.2097,-1.56831,-7.11737
93.4766,28.2087,-1.56985,-7.11278
93.4826,28.2095,-1.56985,-7.09441
93.4866,28.2115,-1.56985,-7.09137
93.4926,28.2169,-1.56985,-7.09834
93.4966,28.2221,-1.56677,-7.103
93.5026,28.2298,-1.56677,-7.09843
93.5066,28.2349,-1.56677,-7.10461
93.5126,28.245,-1.56677,-7.10235
93.5166,28.2532,-1.56831,-7.09624
93.5225,28.2653,-1.57286,-7.10084
93.5266,28.2737,-1.57443,-7.10716
93.5326,28.2884,-1.57905,-7.09567
93.5366,28.2997,-1.58212,-7.09416
93.5426,28.312,-1.58443,-7.1196
93.5466,28.3171,-1.58597,-7.13658
93.5536,28.3207,-1.58329,-7.13396
93.5575,28.3183,-1.5818,-7.13696
93.5634,28.3122,-1.5818,-7.13242
93.5675,28.3096,-1.5787,-7.11852
93.5735,28.3081,-1.57639,-7.11626
93.5775,28.3101,-1.57486,-7.11937
93.5825,28.3166,-1.57486,-7.11172
93.5865,28.3217,-1.57794,-7.11022
93.5925,28.3317,-1.58255,-7.1195
93.5965,28.3399,-1.58563,-7.12415
93.6025,28.3523,-1.59255,-7.12882
93.6065,28.3589,-1.59255,-7.13809
93.6125,28.3667,-1.59486,-7.14045
93.6165,28.3703,-1.59332,-7.13127
93.6225,28.371,-1.59101,-7.13594
93.6265,28.3716,-1.59101,-7.13444
93.6325,28.3747,-1.59101,-7.12295
93.6365,28.3783,-1.59256,-7.12607
93.6424,28.3859,-1.59256,-7.12842
93.6465,28.3911,-1.59256,-7.1269
93.6525,28.3965,-1.59486,-7.13157
93.6566,28.4002,-1.59486,-7.13003
93.6625,28.4055,-1.59259,-7.12554
93.6666,28.4092,-1.59259,-7.12399
93.6725,28.4145,-1.59259,-7.12178
93.6765,28.4181,-1.59259,-7.11567
93.6825,28.4235,-1.5949,-7.11572
93.6875,28.4261,-1.59874,-7.11576
93.6915,28.4297,-1.60337,-7.11117
93.6975,28.4351,-1.60337,-7.11123
93.7015,28.4372,-1.60491,-7.11742
93.7075,28.4403,-1.60722,-7.11978
93.7115,28.4439,-1.60722,-7.12289
93.7175,28.4493,-1.60953,-7.1345
93.7215,28.4544,-1.61106,-7.13453
93.7275,28.4621,-1.61337,-7.14612
93.7315,28.4688,-1.61645,-7.14924
93.7374,28.4788,-1.61875,-7.13554
93.7415,28.484,-1.62341,-7.13246
93.7475,28.4917,-1.62572,-7.13021
93.7515,28.4953,-1.62572,-7.12717
93.7575,28.4984,-1.63264,-7.13183
93.7615,28.5004,-1.63264,-7.12571
93.7675,28.5058,-1.63494,-7.12115
93.7715,28.511,-1.63956,-7.12118
93.7775,28.5233,-1.64418,-7.13972
93.7825,28.5336,-1.6461,-7.1609
93.7865,28.5418,-1.6461,-7.16401
93.7925,28.5518,-1.64841,-7.15945
93.7965,28.557,-1.65148,-7.14872
93.8025,28.5601,-1.65148,-7.14184
93.8065,28.5606,-1.65148,-7.13573
93.8125,28.5591,-1.64917,-7.12654
93.8165,28.5581,-1.64917,-7.12197
93.8225,28.5588,-1.6538,-7.12202
93.8265,28.5624,-1.65687,-7.11745
93.8325,28.5702,-1.65918,-7.12905
93.8365,28.5753,-1.66225,-7.13984
93.8425,28.5876,-1.66225,-7.12605
93.8465,28.5943,-1.66225,-7.11684
93.8525,28.6043,-1.66456,-7.10766
93.8565,28.6095,-1.6661,-7.09692
93.8625,28.6172,-1.67072,-7.09236
93.8665,28.6208,-1.67379,-7.09547
93.8725,28.6239,-1.6761,-7.08397
93.8765,28.6259,-1.6761,-7.0717
93.8825,28.6267,-1.6761,-7.08099
93.8865,28.6288,-1.67918,-7.08871
93.8925,28.6342,-1.68611,-7.09569
93.8967,28.638,-1.68611,-7.10225
93.9024,28.6432,-1.6839,-7.10451
93.9065,28.6484,-1.68546,-7.0936
93.9125,28.6607,-1.69008,-7.08443
93.9166,28.6676,-1.69323,-7.09236
93.9225,28.6797,-1.6955,-7.09468
93.9265,28.6894,-1.69396,-7.09471
93.9325,28.7041,-1.69165,-7.09477
93.9365,28.7123,-1.69011,-7.10096
93.9425,28.7223,-1.69011,-7.12175
93.9465,28.7259,-1.68857,-7.13412
93.9536,28.7296,-1.68585,-7.13146
93.9576,28.7301,-1.68585,-7.11764
93.9635,28.7309,-1.69039,-7.10405
93.9675,28.7329,-1.69346,-7.09949
93.9736,28.7408,-1.69346,-7.09015
93.9766,28.7458,-1.69577,-7.08671
93.9826,28.7581,-1.70269,-7.10061
93.9866,28.7679,-1.70731,-7.10834
93.9926,28.7825,-1.70961,-7.11991
93.9966,28.7938,-1.71116,-7.11995
94.0026,28.8107,-1.70885,-7.13384
94.0066,28.8205,-1.71039,-7.14617
94.0126,28.8328,-1.70808,-7.15083
94.0166,28.838,-1.70654,-7.14316
94.0226,28.841,-1.70423,-7.13398
94.0265,28.8446,-1.70574,-7.12649
94.0325,28.85,-1.70804,-7.11504
94.0365,28.8536,-1.70959,-7.11972
94.0426,28.8614,-1.71193,-7.12915
94.0466,28.8681,-1.71346,-7.13072
94.0526,28.8781,-1.72039,-7.14462
94.0566,28.8848,-1.72347,-7.15545
94.0626,28.8948,-1.7304,-7.16012
94.0666,28.9015,-1.73194,-7.15862
94.0726,28.9092,-1.73424,-7.14945
94.0766,28.9128,-1.73886,-7.15102
94.0826,28.9182,-1.74117,-7.15108
94.0866,28.9203,-1.74117,-7.14957
94.0925,28.9233,-1.73889,-7.14734
94.0965,28.9238,-1.73736,-7.15346
94.1026,28.927,-1.73501,-7.16528
94.1065,28.9305,-1.73198,-7.1638
94.1126,28.9384,-1.72496,-7.1662
94.1166,28.945,-1.71882,-7.17391
94.1226,28.9596,-1.71652,-7.18547
94.1266,28.9694,-1.71652,-7.19779
94.1326,28.984,-1.71652,-7.21404
94.1375,28.9941,-1.71652,-7.22543
94.1416,29.001,-1.71967,-7.24121
94.1476,29.011,-1.71967,-7.24587
94.1515,29.016,-1.7227,-7.24288
94.1575,29.0214,-1.73185,-7.26353
94.1616,29.0251,-1.7366,-7.27781
94.1676,29.0305,-1.74122,-7.26632
94.1716,29.0341,-1.74429,-7.25867
94.1855,29.0359,-1.75502,-7.29098
94.1886,29.0387,-1.75972,-7.29218
94.1946,29.0464,-1.76434,-7.27838
94.2036,29.0545,-1.77127,-7.30617
94.2065,29.0583,-1.77467,-7.30846
94.2075,29.0596,-1.77506,-7.30494
94.2126,29.0622,-1.78088,-7.31275
94.2185,29.0675,-1.78088,-7.31053
94.2215,29.0713,-1.78088,-7.30941
94.2265,29.0797,-1.77895,-7.30946
94.2326,29.0922,-1.77895,-7.31185
94.2366,29.1004,-1.78048,-7.32111
94.2435,29.112,-1.78048,-7.35315
94.2476,29.1157,-1.78048,-7.37043
94.2535,29.121,-1.77367,-7.36139
94.2596,29.1241,-1.76662,-7.35675
94.2616,29.1259,-1.76509,-7.35753
94.2666,29.1304,-1.76317,-7.36527
94.2725,29.1358,-1.76545,-7.39045
94.2766,29.1394,-1.76389,-7.3983
94.2825,29.1448,-1.75933,-7.39151
94.2865,29.1468,-1.7578,-7.3961
94.2926,29.15,-1.7578,-7.41263
94.2966,29.1505,-1.76087,-7.41727
94.3026,29.149,-1.7655,-7.41964
94.3066,29.1464,-1.76857,-7.412
94.3126,29.1449,-1.7755,-7.40512
94.3165,29.1454,-1.78002,-7.40968
94.3225,29.1508,-1.78924,-7.41434
94.3265,29.1575,-1.79541,-7.41129
94.3325,29.1699,-1.80234,-7.4252
94.3365,29.1796,-1.80541,-7.43293
94.3425,29.1965,-1.80772,-7.43298
94.3465,29.2048,-1.80772,-7.44226
94.3525,29.2124,-1.80542,-7.45839
94.3565,29.2161,-1.80542,-7.45377
94.3645,29.2171,-1.80234,-7.42306
94.3675,29.2164,-1.80234,-7.41731
94.3725,29.2151,-1.80042,-7.41543
94.3766,29.2156,-1.80198,-7.41234
94.3826,29.2164,-1.80659,-7.40316
94.3866,29.2185,-1.81126,-7.40008
94.3926,29.2239,-1.81585,-7.40014
94.3965,29.2289,-1.82041,-7.40169
94.4026,29.2367,-1.82274,-7.40407
94.4066,29.2418,-1.82734,-7.40564
94.4125,29.2472,-1.83192,-7.40798
94.4165,29.2508,-1.83345,-7.40495
94.4227,29.254,-1.83345,-7.40027
94.4266,29.2545,-1.83498,-7.40183
94.4326,29.2553,-1.83959,-7.40188
94.4366,29.2573,-1.84113,-7.39575
94.4425,29.2604,-1.84113,-7.3822
94.4466,29.2625,-1.84271,-7.38224
94.4526,29.2679,-1.84502,-7.37538
94.4566,29.2715,-1.84502,-7.3646
94.4626,29.2792,-1.84732,-7.36005
94.4666,29.2859,-1.84732,-7.35701
94.4725,29.298,-1.8541,-7.35027
94.4765,29.3062,-1.85872,-7.35338
94.4826,29.3164,-1.86343,-7.35816
94.4866,29.3231,-1.86497,-7.35206
94.4926,29.3285,-1.86728,-7.34749
94.4966,29.3321,-1.86728,-7.34136
94.5026,29.3352,-1.87185,-7.34141
94.5066,29.3357,-1.87645,-7.34145
94.5146,29.3367,-1.88266,-7.32291
94.5176,29.3383,-1.88497,-7.31255
94.5226,29.3428,-1.88689,-7.31067
94.5266,29.3479,-1.88689,-7.31224
94.5326,29.3579,-1.88689,-7.29385
94.5365,29.3645,-1.88689,-7.28333
94.5425,29.3767,-1.88918,-7.27879
94.5466,29.3852,-1.89077,-7.28041
94.5525,29.3995,-1.88851,-7.28499
94.5565,29.4109,-1.88696,-7.2912
94.5625,29.4255,-1.88926,-7.29355
94.5666,29.4339,-1.89084,-7.29359
94.5726,29.4416,-1.89314,-7.29825
94.5766,29.4452,-1.89468,-7.29366
94.5825,29.4459,-1.89695,-7.2869
94.5866,29.4481,-1.90015,-7.27895
94.5926,29.4512,-1.90476,-7.27208
94.5976,29.4557,-1.90668,-7.27596
94.6015,29.4607,-1.90668,-7.28202
94.6075,29.4753,-1.90438,-7.27287
94.6116,29.4853,-1.90597,-7.27449
94.6176,29.5,-1.90597,-7.293
94.6216,29.5097,-1.90751,-7.29765
94.6276,29.5221,-1.90751,-7.29539
94.6316,29.5288,-1.91058,-7.29389
94.6396,29.5421,-1.91671,-7.28477
94.6429,29.5476,-1.92057,-7.27837
94.6475,29.5553,-1.9241,-7.28017
94.6516,29.5621,-1.93039,-7.28178
94.6575,29.572,-1.93491,-7.27279
94.6616,29.5772,-1.93963,-7.26654
94.6675,29.5848,-1.94419,-7.26659
94.6715,29.59,-1.94573,-7.26816
94.6776,29.5978,-1.94573,-7.26822
94.6816,29.603,-1.94573,-7.26979
94.6876,29.6107,-1.94573,-7.26523
94.6916,29.6158,-1.94573,-7.25911
94.6976,29.6235,-1.94342,-7.25455
94.7016,29.6271,-1.94342,-7.25151
94.7076,29.6325,-1.94342,-7.24925
94.7126,29.637,-1.9415,-7.24352
94.7166,29.6406,-1.93996,-7.24049
94.7226,29.646,-1.93765,-7.23129
94.7266,29.6496,-1.93918,-7.22979
94.7337,29.656,-1.9419,-7.24073
94.7364,29.6595,-1.94296,-7.2397
94.7425,29.6673,-1.94296,-7.24208
94.7465,29.6725,-1.9445,-7.24828
94.7525,29.6802,-1.94915,-7.25763
94.7565,29.6869,-1.95223,-7.25921
94.7625,29.6946,-1.95223,-7.25926
94.7665,29.6982,-1.9553,-7.25315
94.7725,29.7036,-1.95992,-7.25782
94.7765,29.7072,-1.96299,-7.25786
94.7825,29.7126,-1.96299,-7.25098
94.7865,29.7162,-1.96453,-7.24794
94.7925,29.7193,-1.96684,-7.26185
94.7955,29.722,-1.96799,-7.26303
94.8025,29.731,-1.96799,-7.24424
94.8065,29.7346,-1.96799,-7.24428
94.8125,29.7423,-1.9703,-7.25355
94.8165,29.749,-1.97338,-7.25358
94.8225,29.7591,-1.97569,-7.26519
94.8265,29.7657,-1.97569,-7.27291
94.8325,29.7781,-1.97569,-7.26834
94.8365,29.7832,-1.97723,-7.26991
94.8425,29.7886,-1.97723,-7.2815
94.8465,29.7922,-1.97723,-7.27692
94.8525,29.7976,-1.97954,-7.26542
94.8565,29.8012,-1.97954,-7.26545
94.8625,29.8066,-1.97954,-7.2632
94.8655,29.8082,-1.98185,-7.25746
94.8725,29.8118,-1.98454,-7.25213
94.8765,29.8138,-1.98762,-7.25832
94.8825,29.8216,-1.99224,-7.24914
94.8865,29.8282,-1.99531,-7.25532
94.8925,29.8383,-1.99993,-7.27387
94.8965,29.8448,-2.00144,-7.27993
94.9025,29.8549,-2.00609,-7.28463
94.9066,29.8601,-2.00609,-7.28623
94.9126,29.8655,-2.0084,-7.28629
94.9166,29.8691,-2.00994,-7.28171
94.9226,29.8745,-2.01456,-7.28407
94.9266,29.8781,-2.01456,-7.28565
94.9326,29.8835,-2.01456,-7.2857
94.9366,29.8872,-2.01764,-7.29036
94.9426,29.8925,-2.01995,-7.28811
94.9456,29.8953,-2.0211,-7.28351
94.9526,29.8989,-2.0211,-7.27011
94.9566,29.9025,-2.0211,-7.26092
94.9625,29.9078,-2.02339,-7.26097
94.9666,29.913,-2.02807,-7.26257
94.9736,29.9247,-2.03076,-7.26533
94.9776,29.9299,-2.03076,-7.26382
94.9836,29.9376,-2.02846,-7.27311
94.9876,29.9427,-2.03,-7.28083
94.9936,29.9504,-2.03,-7.2855
94.9975,29.954,-2.03152,-7.28401
95.0026,29.9585,-2.03346,-7.28212
95.0066,29.9621,-2.03346,-7.28369
95.0126,29.9675,-2.03576,-7.28836
95.0166,29.9727,-2.03576,-7.27915
95.0226,29.9804,-2.03807,-7.27228
95.0266,29.9855,-2.03961,-7.27539
95.0326,29.9956,-2.03961,-7.28469
95.0356,30.0006,-2.04076,-7.28587
95.0426,30.0096,-2.04076,-7.29669
95.0465,30.0146,-2.04228,-7.29976
95.0526,30.0224,-2.04461,-7.29982
95.0556,30.0251,-2.04807,-7.30562
95.0627,30.0315,-2.0508,-7.32203
95.0656,30.0352,-2.05417,-7.31757
95.0725,30.0469,-2.06219,-7.30158
95.0756,30.0508,-2.06695,-7.3028
95.0826,30.0571,-2.06964,-7.31903
95.0866,30.0607,-2.07117,-7.31294
95.0926,30.0661,-2.07349,-7.30142
95.0966,30.0697,-2.07349,-7.30449
95.1026,30.0798,-2.07815,-7.31386
95.1066,30.088,-2.07969,-7.32006
95.1126,30.1027,-2.07738,-7.32935
95.1156,30.11,-2.07738,-7.33283
95.1226,30.1271,-2.07738,-7.33828
95.1256,30.1344,-2.07622,-7.33946
95.1326,30.1461,-2.07353,-7.35299
95.1356,30.1499,-2.07353,-7.35647
95.1426,30.1562,-2.07892,-7.34574
95.1456,30.1566,-2.07892,-7.34351
95.1526,30.1575,-2.08435,-7.349
95.1556,30.1568,-2.0832,-7.34325
95.1626,30.1577,-2.0832,-7.33524
95.1656,30.1592,-2.08204,-7.33411
95.1726,30.1655,-2.08204,-7.33148
95.1766,30.1707,-2.08204,-7.33459
95.1826,30.1807,-2.08435,-7.34849
95.1877,30.191,-2.08822,-7.35434
95.1916,30.2008,-2.09129,-7.35283
95.1976,30.2131,-2.09129,-7.36439
95.2006,30.2181,-2.09475,-7.36788
95.2076,30.227,-2.09742,-7.36259
95.2108,30.2287,-2.09994,-7.36011
95.2176,30.2296,-2.10255,-7.34712
95.2206,30.23,-2.10486,-7.34021
95.2276,30.2309,-2.10486,-7.33219
95.2306,30.2324,-2.10601,-7.32647
95.2376,30.2361,-2.1114,-7.32383
95.2406,30.2376,-2.1137,-7.32501
95.2476,30.2412,-2.1137,-7.32776
95.2506,30.2439,-2.11485,-7.32204
95.2575,30.2501,-2.12019,-7.31943
95.2606,30.2541,-2.12256,-7.31827
95.2676,30.2631,-2.12256,-7.31833
95.2706,30.2681,-2.12371,-7.32408
95.2776,30.2798,-2.12101,-7.34301
95.2806,30.2837,-2.11986,-7.34188
95.2876,30.2899,-2.11717,-7.33387
95.2906,30.2915,-2.11717,-7.33274
95.2976,30.2924,-2.11447,-7.32741
95.3006,30.2928,-2.11447,-7.32398
95.3086,30.2939,-2.11138,-7.31172
95.3126,30.2959,-2.10985,-7.30715
95.3186,30.3036,-2.11447,-7.3049
95.3226,30.3103,-2.11447,-7.308
95.3286,30.3226,-2.1214,-7.31961
95.3326,30.3324,-2.12294,-7.32118
95.3376,30.3446,-2.12872,-7.31737
95.3406,30.3507,-2.13102,-7.3174
95.3476,30.3598,-2.13371,-7.32554
95.3506,30.3625,-2.13717,-7.32672
95.3576,30.3661,-2.14256,-7.31332
95.3606,30.3665,-2.14487,-7.30756
95.3676,30.3701,-2.15295,-7.29955
95.3706,30.3728,-2.15525,-7.29842
95.3776,30.3791,-2.16335,-7.30928
95.3805,30.3839,-2.16445,-7.30931
95.3875,30.3983,-2.17254,-7.29859
95.3906,30.4057,-2.17726,-7.29862
95.3976,30.4228,-2.18265,-7.30137
95.4006,30.4301,-2.18379,-7.29796
95.4076,30.4445,-2.18379,-7.28992
95.4106,30.4484,-2.18494,-7.28879
95.4176,30.4547,-2.18764,-7.27807
95.4206,30.4562,-2.18764,-7.27925
95.4276,30.4571,-2.18764,-7.28739
95.4306,30.4587,-2.18764,-7.28626
95.4376,30.4623,-2.18764,-7.2971
95.4406,30.465,-2.18879,-7.29944
95.4475,30.4766,-2.18879,-7.29415
95.4506,30.4817,-2.18996,-7.30003
95.4656,30.5125,-2.18996,-7.31748
95.4685,30.5186,-2.19223,-7.31751
95.4705,30.5227,-2.19453,-7.31676
95.4716,30.524,-2.19535,-7.31473
95.4816,30.533,-2.19919,-7.29943
95.4836,30.5341,-2.19998,-7.2963
95.4856,30.5351,-2.19998,-7.29402
95.4925,30.5414,-2.2053,-7.29142
95.4956,30.5453,-2.2053,-7.29619
95.5026,30.5543,-2.2053,-7.31241
95.5056,30.5593,-2.20646,-7.31475
95.5126,30.571,-2.21184,-7.3202
95.5156,30.5772,-2.21415,-7.31792
95.5226,30.5889,-2.22223,-7.3099
95.5256,30.5927,-2.22338,-7.3157
95.5326,30.599,-2.22877,-7.32923
95.5356,30.6017,-2.22877,-7.32581
95.5426,30.6081,-2.23417,-7.32317
95.5458,30.6109,-2.23417,-7.32198
95.5526,30.6171,-2.23417,-7.31418
95.5556,30.6209,-2.23417,-7.31536
95.5626,30.6299,-2.23417,-7.31004
95.5656,30.6338,-2.23417,-7.30543
95.5726,30.6401,-2.23417,-7.3055
95.5756,30.6428,-2.23302,-7.30667
95.5826,30.6518,-2.23032,-7.30404
95.5856,30.6568,-2.23262,-7.30867
95.5925,30.6657,-2.24061,-7.33535
95.5956,30.6708,-2.24299,-7.34013
95.6026,30.6798,-2.24568,-7.34288
95.6056,30.6837,-2.24683,-7.34868
95.6126,30.6927,-2.24683,-7.34335
95.6156,30.6954,-2.24799,-7.33762
95.6226,30.699,-2.25068,-7.34306
95.6256,30.7017,-2.25183,-7.34194
95.6326,30.7107,-2.25452,-7.33931
95.6356,30.7156,-2.25452,-7.34162
95.6426,30.7274,-2.25182,-7.33897
95.6456,30.7324,-2.25297,-7.34707
95.6526,30.7441,-2.25567,-7.36061
95.6556,30.7491,-2.25567,-7.35718
95.6626,30.7581,-2.26104,-7.35725
95.6656,30.7619,-2.2622,-7.36193
95.6726,30.7683,-2.2649,-7.34582
95.6756,30.7698,-2.2672,-7.34125
95.6826,30.7707,-2.27259,-7.3467
95.6856,30.7711,-2.27374,-7.34558
95.6926,30.772,-2.27643,-7.34295
95.6956,30.7736,-2.27528,-7.33951
95.7026,30.7799,-2.27797,-7.33957
95.7056,30.7849,-2.28028,-7.34306
95.7126,30.7993,-2.28028,-7.3566
95.7156,30.8055,-2.28144,-7.3624
95.7226,30.8225,-2.28413,-7.37054
95.7256,30.8297,-2.28527,-7.37398
95.7326,30.8442,-2.28797,-7.37133
95.7356,30.848,-2.28797,-7.37136
95.7426,30.8517,-2.29067,-7.35256
95.7456,30.8509,-2.29067,-7.34913
95.7526,30.8464,-2.29336,-7.34649
95.7576,30.8432,-2.29528,-7.35039
95.7636,30.8417,-2.29528,-7.35968
95.7676,30.8438,-2.29528,-7.37512
95.7736,30.8538,-2.29759,-7.38208
95.7776,30.862,-2.29759,-7.38059
95.7826,30.8723,-2.29952,-7.39031
95.7856,30.8796,-2.29952,-7.39379
95.7926,30.894,-2.29683,-7.39386
95.7956,30.9001,-2.29798,-7.39848
95.8025,30.909,-2.29798,-7.4144
95.8056,30.9129,-2.29798,-7.41562
95.8126,30.9219,-2.29528,-7.41568
95.8156,30.9246,-2.29413,-7.42606
95.8226,30.9336,-2.29144,-7.4396
95.8256,30.9386,-2.29259,-7.44077
95.8326,30.9476,-2.29799,-7.44083
95.8356,30.9503,-2.30028,-7.43052
95.8426,30.9513,-2.30298,-7.40093
95.8456,30.9505,-2.30528,-7.39635
95.8525,30.9541,-2.31331,-7.39374
95.8556,30.9568,-2.31683,-7.38673
95.8626,30.9631,-2.32491,-7.38948
95.8656,30.9658,-2.32722,-7.39644
95.8726,30.9748,-2.3326,-7.40728
95.8756,30.9798,-2.33491,-7.40153
95.8826,30.9915,-2.3376,-7.40159
95.8856,30.9954,-2.33991,-7.40624
95.8926,31.0017,-2.3426,-7.41436
95.8956,31.0044,-2.34492,-7.41091
95.9026,31.008,-2.33954,-7.39481
95.9056,31.0096,-2.33839,-7.38333
95.9126,31.0132,-2.34108,-7.37261
95.9156,31.0136,-2.34108,-7.37495
95.9226,31.0145,-2.34108,-7.39655
95.9256,31.016,-2.34108,-7.39196
95.9326,31.0223,-2.34377,-7.38125
95.9356,31.025,-2.34377,-7.38359
95.9426,31.0313,-2.34915,-7.39711
95.9456,31.0352,-2.35149,-7.39831
95.9526,31.0415,-2.35417,-7.39301
95.9556,31.0442,-2.35647,-7.39533
95.9625,31.0505,-2.36716,-7.3847
95.9656,31.0532,-2.36951,-7.38826
95.9726,31.0568,-2.3776,-7.38832
95.9756,31.0584,-2.38105,-7.38375
95.9826,31.062,-2.38913,-7.37572
95.9856,31.0647,-2.39029,-7.37344
95.9926,31.0763,-2.39029,-7.36814
95.9956,31.0826,-2.39263,-7.3705
96.0026,31.0971,-2.39263,-7.3814
96.0086,31.114,-2.39032,-7.38376
96.0106,31.1203,-2.39032,-7.38149
96.0176,31.1428,-2.39032,-7.38425
96.0206,31.149,-2.39149,-7.4018
96.0276,31.158,-2.39418,-7.4261
96.0306,31.1607,-2.39188,-7.42382
96.0376,31.1616,-2.39727,-7.4158
96.0406,31.162,-2.39842,-7.41237
96.0476,31.1656,-2.40382,-7.40704
96.0506,31.1683,-2.40727,-7.40937
96.0576,31.1773,-2.40727,-7.41481
96.0606,31.1823,-2.40958,-7.416
96.0676,31.1967,-2.41228,-7.40528
96.0706,31.2029,-2.41573,-7.40646
96.0776,31.2145,-2.42108,-7.4279
96.0806,31.2207,-2.42225,-7.43262
96.0875,31.2323,-2.42491,-7.42206
96.0916,31.2391,-2.42806,-7.41894
96.0986,31.2481,-2.43345,-7.42169
96.1026,31.2517,-2.43345,-7.42787
96.1086,31.2571,-2.43807,-7.42561
96.1126,31.2607,-2.43653,-7.41949
96.1186,31.2661,-2.43653,-7.41954
96.1206,31.2679,-2.43807,-7.41647
96.1276,31.2769,-2.44076,-7.42731
96.1306,31.2796,-2.43963,-7.43751
96.1376,31.2886,-2.43692,-7.44029
96.1436,31.2987,-2.43461,-7.43341
96.1466,31.3037,-2.43346,-7.42999
96.1506,31.3088,-2.435,-7.43311
96.1576,31.3151,-2.435,-7.43856
96.1606,31.3178,-2.43385,-7.43743
96.1676,31.3214,-2.43654,-7.42941
96.1706,31.323,-2.4388,-7.42831
96.1776,31.3266,-2.44695,-7.44196
96.1806,31.3293,-2.4481,-7.45117
96.1876,31.3356,-2.45619,-7.47281
96.1906,31.3394,-2.45619,-7.47283
96.1976,31.3511,-2.46159,-7.46749
96.2006,31.3572,-2.46385,-7.46414
96.2076,31.3663,-2.46657,-7.48325
96.2106,31.3701,-2.46657,-7.48672
96.2176,31.379,-2.46389,-7.46536
96.2206,31.3818,-2.46621,-7.45726
96.2277,31.3881,-2.46893,-7.44646
96.2306,31.3897,-2.46893,-7.45333
96.2376,31.3933,-2.46623,-7.45878
96.2406,31.3948,-2.46508,-7.46227
96.2476,31.4011,-2.46508,-7.46233
96.2506,31.4038,-2.46508,-7.45531
96.2576,31.4101,-2.46777,-7.45537
96.2606,31.4128,-2.46662,-7.46348
96.2677,31.4191,-2.46662,-7.47434
96.2706,31.423,-2.46547,-7.46749
96.2776,31.4293,-2.46008,-7.45407
96.2806,31.432,-2.45663,-7.4541
96.2876,31.4356,-2.45395,-7.45416
96.2906,31.4371,-2.45395,-7.45419
96.2976,31.4381,-2.45666,-7.45965
96.3007,31.4396,-2.45781,-7.4562
96.3076,31.4459,-2.46318,-7.44284
96.3106,31.4486,-2.46663,-7.44862
