tiempo, vx, vy, vz
98.355590,33.290447,-2.998752,-7.696137
98.362584,33.307780,-3.004219,-7.704400
98.365685,33.313042,-3.004219,-7.715336
98.372641,33.319406,-3.001501,-7.726273
98.375639,33.319806,-3.001501,-7.721613
98.382644,33.312526,-3.004239,-7.705249
98.385649,33.309403,-3.006588,-7.702927
98.392648,33.302129,-3.012058,-7.705726
98.395644,33.301358,-3.014400,-7.705753
98.402597,33.305002,-3.017118,-7.686793
98.405661,33.309003,-3.019513,-7.688018
98.412632,33.323554,-3.024962,-7.688080
98.415643,33.331017,-3.028492,-7.689284
98.422649,33.348379,-3.033969,-7.719467
98.425647,33.354638,-3.033969,-7.725353
98.432643,33.363773,-3.033969,-7.725416
98.435675,33.364177,-3.032784,-7.727813
98.442647,33.356932,-3.027334,-7.746950
98.445584,33.351584,-3.023890,-7.748125
98.452642,33.338732,-3.015615,-7.731637
98.455649,33.335607,-3.012089,-7.722262
98.462647,33.331069,-3.012089,-7.727795
98.465648,33.331469,-3.013262,-7.730168
98.472645,33.335136,-3.015997,-7.735700
98.475654,33.337889,-3.018349,-7.738079
98.482588,33.344234,-3.023769,-7.738141
98.485646,33.347031,-3.024964,-7.735779
98.492633,33.353424,-3.027695,-7.735841
98.495645,33.355003,-3.030049,-7.742932
98.502575,33.358635,-3.032758,-7.753828
98.505645,33.361444,-3.032758,-7.752656
98.512647,33.367850,-3.032758,-7.744509
98.515642,33.369420,-3.032758,-7.749218
98.522644,33.373090,-3.038231,-7.760227
98.525582,33.374630,-3.038231,-7.757957
98.532649,33.378334,-3.038231,-7.744211
98.535643,33.379903,-3.040571,-7.747748
98.542642,33.383571,-3.046042,-7.756017
98.545645,33.386319,-3.046042,-7.754871
98.552651,33.392729,-3.046042,-7.757672
98.555649,33.395472,-3.046042,-7.760042
98.562649,33.401876,-3.046042,-7.757369
98.565648,33.403448,-3.044870,-7.756224
98.572645,33.401646,-3.042135,-7.753552
98.575642,33.399703,-3.039793,-7.750065
98.582614,33.397907,-3.039793,-7.752853
98.585646,33.395941,-3.038608,-7.752880
98.592648,33.394138,-3.044081,-7.747470
98.595643,33.394537,-3.044081,-7.740473
98.602642,33.398205,-3.049552,-7.737801
98.605644,33.402125,-3.050725,-7.739001
98.612646,33.411268,-3.053462,-7.744537
98.615641,33.414009,-3.054632,-7.744564
98.622659,33.417687,-3.054632,-7.730913
98.625647,33.418085,-3.054632,-7.728604
98.633650,33.416024,-3.057760,-7.719292
98.637648,33.414994,-3.059323,-7.714641
98.643631,33.413453,-3.064000,-7.714694
98.647517,33.413971,-3.064000,-7.714729
98.653597,33.414781,-3.064000,-7.707655
98.657599,33.415315,-3.062435,-7.706127
98.662596,33.417934,-3.062435,-7.702266
98.665592,33.418333,-3.062435,-7.694096
98.672597,33.419266,-3.065173,-7.694159
98.675597,33.418494,-3.066346,-7.691841
98.682603,33.416689,-3.069084,-7.689166
98.685593,33.414751,-3.070253,-7.686856
98.692599,33.412946,-3.067514,-7.675966
98.695597,33.412174,-3.068686,-7.674821
98.702595,33.413107,-3.071421,-7.672149
98.705593,33.414678,-3.073765,-7.672176
98.712545,33.421039,-3.079199,-7.666804
98.715591,33.423826,-3.079199,-7.660879
98.722583,33.430223,-3.081931,-7.663675
98.725596,33.432980,-3.081931,-7.663702
98.732623,33.439409,-3.081931,-7.644540
98.735603,33.439806,-3.080767,-7.637579
98.742606,33.438002,-3.083504,-7.629430
98.745601,33.437231,-3.084674,-7.624775
98.752598,33.435429,-3.090144,-7.611165
98.755547,33.434669,-3.090144,-7.604276
98.762597,33.435609,-3.092899,-7.596073
98.765549,33.437156,-3.095207,-7.591484
98.772646,33.443649,-3.100754,-7.588774
98.775648,33.446396,-3.101927,-7.593495
98.782640,33.455526,-3.107393,-7.596290
98.785575,33.459359,-3.108540,-7.602052
98.792650,33.468597,-3.108540,-7.599350
98.795644,33.472507,-3.107370,-7.593527
98.802598,33.476151,-3.107370,-7.588153
98.805645,33.476557,-3.106179,-7.582226
98.812647,33.474754,-3.108916,-7.568606
98.815647,33.473981,-3.108916,-7.565116
98.822650,33.472178,-3.106179,-7.546019
98.825631,33.472575,-3.105014,-7.541386
98.832601,33.476228,-3.102289,-7.549621
98.835640,33.479008,-3.104665,-7.554399
98.842644,33.485417,-3.104665,-7.559937
98.845651,33.489343,-3.103490,-7.556438
98.852598,33.495699,-3.106205,-7.559216
98.855645,33.498487,-3.108587,-7.561625
98.862643,33.504890,-3.108587,-7.561688
98.865642,33.507634,-3.108587,-7.558198
98.872647,33.514043,-3.114062,-7.550048
98.875650,33.516791,-3.114062,-7.550075
98.882646,33.523192,-3.119531,-7.555606
98.885655,33.525945,-3.120707,-7.552105
98.892651,33.529612,-3.120707,-7.560371
98.895645,33.531181,-3.120707,-7.562738
98.902645,33.537585,-3.120707,-7.560065
98.905647,33.540332,-3.123053,-7.563612
98.912650,33.546739,-3.123053,-7.582835
98.915644,33.550649,-3.125394,-7.587542
98.922647,33.557056,-3.125394,-7.590342
98.925645,33.559799,-3.126565,-7.592712
98.932647,33.563469,-3.132039,-7.600985
98.935587,33.565010,-3.134337,-7.602161
98.942651,33.568712,-3.134337,-7.599463
98.946642,33.572364,-3.131217,-7.597939
98.953647,33.578773,-3.131217,-7.600740
98.957660,33.582445,-3.129649,-7.603913
98.963652,33.590269,-3.129649,-7.610993
98.967645,33.595483,-3.129649,-7.618832
98.973655,33.603331,-3.124951,-7.630630
98.975646,33.605931,-3.125729,-7.631426
98.982649,33.612338,-3.128466,-7.639700
98.985574,33.612728,-3.130752,-7.647729
98.992643,33.613670,-3.133515,-7.650555
98.995661,33.614072,-3.134695,-7.650583
99.002658,33.615005,-3.137430,-7.650646
99.005645,33.616570,-3.140932,-7.653007
99.012652,33.620243,-3.143670,-7.655809
99.015573,33.621774,-3.147095,-7.655835
99.022646,33.625481,-3.149860,-7.658663
99.025649,33.628228,-3.151033,-7.658690
99.032651,33.634635,-3.153770,-7.653280
99.035659,33.636211,-3.153770,-7.655658
99.042656,33.637144,-3.156505,-7.674864
99.045647,33.637542,-3.156505,-7.677229
99.052592,33.638468,-3.156505,-7.680005
99.055652,33.638876,-3.157701,-7.684817
99.062648,33.639808,-3.157701,-7.698551
99.065590,33.640200,-3.156551,-7.699727
99.072586,33.641133,-3.156551,-7.694322
99.075650,33.640344,-3.157748,-7.695547
99.082650,33.638541,-3.160484,-7.687402
99.085626,33.636611,-3.161647,-7.685103
99.092635,33.632066,-3.164387,-7.687905
99.095647,33.631291,-3.165564,-7.687932
99.102561,33.632212,-3.165564,-7.682590
99.105647,33.632623,-3.165564,-7.683824
99.112644,33.636291,-3.162829,-7.689356
99.115622,33.637851,-3.162829,-7.697530
99.122656,33.644287,-3.171077,-7.714088
99.125651,33.648198,-3.172247,-7.716456
99.132646,33.654598,-3.177715,-7.713785
99.135654,33.654999,-3.180066,-7.711461
99.142588,33.650503,-3.182776,-7.703393
99.145647,33.646128,-3.183972,-7.692660
99.152659,33.633360,-3.183972,-7.673540
99.155644,33.629091,-3.183972,-7.671233
99.162630,33.624562,-3.181242,-7.646722
99.165651,33.623784,-3.182422,-7.645569
99.172608,33.627430,-3.185141,-7.659227
99.175648,33.631399,-3.183953,-7.660442
99.182533,33.643081,-3.178571,-7.668577
99.185528,33.648162,-3.178571,-7.680309
99.192662,33.657478,-3.181360,-7.705467
99.195646,33.659041,-3.183692,-7.708993
99.202513,33.659957,-3.189060,-7.692952
99.205648,33.657924,-3.189060,-7.681952
99.212652,33.653383,-3.191797,-7.657378
99.215526,33.650396,-3.194044,-7.650665
99.222603,33.643041,-3.199576,-7.650728
99.225555,33.641127,-3.203037,-7.649601
99.236516,33.642588,-3.207321,-7.636848
99.237583,33.643564,-3.207321,-7.635606
99.242597,33.650111,-3.207321,-7.643490
99.245595,33.656370,-3.207321,-7.652891
99.252547,33.673599,-3.210038,-7.674690
99.257598,33.684142,-3.210038,-7.686580
99.263611,33.691994,-3.212388,-7.688984
99.267601,33.694085,-3.213948,-7.678104
99.273602,33.692540,-3.218638,-7.661740
99.277605,33.689944,-3.221767,-7.649260
99.282595,33.686709,-3.225668,-7.641504
99.285524,33.684809,-3.225668,-7.638096
99.292618,33.682982,-3.225668,-7.624297
99.296603,33.683513,-3.224110,-7.625890
99.306604,33.692664,-3.216293,-7.633797
99.310601,33.701007,-3.213169,-7.633833
99.311529,33.703307,-3.212443,-7.635655
99.322641,33.730846,-3.212443,-7.700900
99.325603,33.738187,-3.210128,-7.711345
99.330603,33.746670,-3.212082,-7.709436
99.333431,33.742626,-3.213187,-7.706145
99.340431,33.740823,-3.213187,-7.706208
99.343416,33.743554,-3.214354,-7.713235
99.350562,33.758471,-3.217147,-7.752400
99.353555,33.765888,-3.218317,-7.762955
99.360455,33.782989,-3.218317,-7.771107
99.363522,33.789391,-3.220714,-7.771135
99.367525,33.796182,-3.219150,-7.764913
99.373526,33.804018,-3.216804,-7.755585
99.377529,33.806116,-3.216804,-7.755621
99.383516,33.804574,-3.219144,-7.743975
99.387519,33.801979,-3.217580,-7.729931
99.393426,33.793531,-3.217580,-7.720749
99.397471,33.787747,-3.217580,-7.720785
99.403524,33.783822,-3.222311,-7.718474
99.407464,33.784347,-3.226931,-7.721589
99.413484,33.789855,-3.231636,-7.728702
99.417471,33.798178,-3.236311,-7.736529
99.423524,33.813179,-3.238677,-7.767338
99.427523,33.823090,-3.241803,-7.787692
99.434468,33.837587,-3.244517,-7.776897
99.438520,33.841294,-3.246101,-7.773766
99.442527,33.840262,-3.249233,-7.781633
99.448521,33.838719,-3.251576,-7.777001
99.452523,33.839252,-3.250012,-7.769217
99.458542,33.840054,-3.250012,-7.766918
99.462531,33.843704,-3.246893,-7.766954
99.468534,33.853889,-3.244547,-7.767008
99.472525,33.859100,-3.241428,-7.777963
99.478522,33.866931,-3.232052,-7.794424
99.482520,33.870589,-3.228927,-7.786647
99.488536,33.871391,-3.226576,-7.772593
99.492525,33.865686,-3.228135,-7.783542
99.498519,33.854772,-3.230478,-7.795310
99.502528,33.847472,-3.230478,-7.793779
99.508524,33.838897,-3.232821,-7.782116
99.512532,33.837865,-3.237520,-7.771186
99.518524,33.841005,-3.246888,-7.768898
99.522522,33.846226,-3.253138,-7.779872
99.528524,33.863446,-3.257830,-7.770543
99.532518,33.878027,-3.257830,-7.767457
99.538523,33.902297,-3.262524,-7.772205
99.542523,33.915337,-3.265651,-7.773804
99.548524,33.925519,-3.267996,-7.794967
99.555519,33.926451,-3.262528,-7.814167
99.558522,33.922157,-3.260181,-7.805978
99.562893,33.909072,-3.258472,-7.790642
99.568528,33.885597,-3.262877,-7.795098
99.572529,33.872057,-3.264441,-7.793570
99.578521,33.858804,-3.266783,-7.786598
99.582523,33.856209,-3.268347,-7.778813
99.588524,33.857009,-3.268347,-7.771831
99.592530,33.862240,-3.271478,-7.765604
99.598469,33.872316,-3.273799,-7.767979
99.602517,33.879184,-3.273799,-7.780672
99.608526,33.891728,-3.278497,-7.785423
99.612525,33.900075,-3.278497,-7.787022
99.618525,33.910255,-3.278497,-7.791766
99.622522,33.913912,-3.276934,-7.801175
99.628528,33.914713,-3.272240,-7.824703
99.632527,33.915246,-3.269114,-7.824739
99.638525,33.911357,-3.269114,-7.806039
99.642523,33.907202,-3.269114,-7.799824
99.648530,33.898611,-3.276157,-7.792835
99.652537,33.894447,-3.280855,-7.786607
99.658525,33.890564,-3.285536,-7.784320
99.662527,33.889534,-3.291792,-7.774971
99.668527,33.890333,-3.301172,-7.763300
99.672520,33.892426,-3.308976,-7.771139
99.678524,33.897919,-3.316015,-7.775886
99.682521,33.903139,-3.319140,-7.782171
99.688527,33.913329,-3.321487,-7.784572
99.692528,33.920117,-3.318360,-7.784608
99.698556,33.925632,-3.318360,-7.789374
99.702531,33.926162,-3.319913,-7.790964
99.708528,33.922273,-3.324601,-7.793361
99.712532,33.919677,-3.329296,-7.782443
99.718524,33.913450,-3.333979,-7.759078
99.722663,33.909149,-3.338832,-7.754262
99.728533,33.905343,-3.343421,-7.752021
99.732526,33.904314,-3.348103,-7.752057
99.738526,33.902769,-3.355138,-7.759146
99.742523,33.903302,-3.358262,-7.770117
99.748475,33.908747,-3.360588,-7.774823
99.752527,33.914038,-3.363756,-7.778027
99.758527,33.924218,-3.373136,-7.799186
99.762519,33.929431,-3.374696,-7.814824
99.768448,33.937173,-3.377013,-7.819512
99.772537,33.940914,-3.377013,-7.814754
99.778531,33.944056,-3.379356,-7.817151
99.782477,33.944581,-3.380898,-7.817186
99.788578,33.943010,-3.380898,-7.814856
99.792578,33.940416,-3.380898,-7.816456
99.798545,33.934215,-3.380898,-7.811845
99.802584,33.928439,-3.380898,-7.797674
99.808571,33.915198,-3.378558,-7.769649
99.812570,33.906353,-3.380121,-7.761870
99.818579,33.895411,-3.384818,-7.761924
99.822568,33.891265,-3.387936,-7.755723
99.828578,33.889717,-3.392634,-7.736986
99.832571,33.890250,-3.397316,-7.730780
99.838418,33.895599,-3.401886,-7.733117
99.842538,33.900979,-3.405107,-7.733154
99.848521,33.908792,-3.412122,-7.742562
99.852531,33.914028,-3.418391,-7.741030
99.858524,33.921853,-3.420733,-7.724688
99.862479,33.922381,-3.426916,-7.729361
99.868575,33.916045,-3.431681,-7.734181
99.872574,33.907201,-3.433244,-7.713899
99.878574,33.886895,-3.433244,-7.669397
99.882554,33.873426,-3.433244,-7.660100
99.888576,33.855399,-3.430891,-7.655447
99.892578,33.846548,-3.429327,-7.655483
99.898606,33.840284,-3.424615,-7.662605
99.902570,33.840812,-3.424615,-7.656443
99.908572,33.846303,-3.419923,-7.656497
99.912453,33.849854,-3.416889,-7.674734
99.918556,33.855438,-3.416889,-7.686715
99.922524,33.859069,-3.416889,-7.682098
99.928529,33.859869,-3.421583,-7.682152
99.932452,33.858859,-3.423117,-7.679121
99.938536,33.850158,-3.425494,-7.664909
99.942529,33.844448,-3.427055,-7.661823
99.948529,33.840557,-3.422365,-7.652497
99.952528,33.844216,-3.423928,-7.643156
99.958534,33.854406,-3.421581,-7.647904
99.962530,33.862748,-3.423142,-7.666682
99.968525,33.877605,-3.423142,-7.683137
99.972531,33.887533,-3.418445,-7.684739
99.978529,33.902398,-3.418445,-7.687137
99.982468,33.907541,-3.418445,-7.693330
99.988527,33.908349,-3.420813,-7.717065
99.992533,33.904186,-3.423945,-7.723364
99.998529,33.890924,-3.423945,-7.704670
100.002527,33.882082,-3.423945,-7.687518
100.008456,33.871285,-3.419310,-7.666716
100.012528,33.868645,-3.419310,-7.661978
100.018528,33.869445,-3.421655,-7.673757
100.022525,33.873102,-3.421655,-7.686291
100.028531,33.885639,-3.421655,-7.695734
100.032463,33.895384,-3.421655,-7.704990
100.038528,33.905674,-3.424026,-7.735860
100.042527,33.912459,-3.422463,-7.745274
100.048525,33.917946,-3.422463,-7.754705
100.053540,33.918615,-3.426383,-7.762590
100.060530,33.911351,-3.426383,-7.770849
100.063462,33.906012,-3.426383,-7.775459
100.069518,33.894984,-3.424016,-7.773146
100.073572,33.887602,-3.422432,-7.765260
100.078588,33.880429,-3.420471,-7.755503
100.082570,33.874734,-3.423584,-7.755539
100.088575,33.868494,-3.423584,-7.739164
100.092574,33.865901,-3.425147,-7.732948
100.098567,33.864357,-3.427489,-7.740029
100.105572,33.865291,-3.430227,-7.756519
100.108578,33.866866,-3.431402,-7.761245
100.112516,33.868930,-3.432941,-7.764359
100.118568,33.869737,-3.442402,-7.776240
100.122469,33.868732,-3.445451,-7.782374
100.128579,33.864771,-3.445451,-7.770489
100.135552,33.854799,-3.448177,-7.751474
100.138515,33.848245,-3.445861,-7.753817
100.142568,33.840865,-3.447445,-7.750685
100.148587,33.832257,-3.445092,-7.724862
100.152574,33.828114,-3.445092,-7.731131
100.158572,33.826569,-3.445092,-7.742906
100.162570,33.827102,-3.443530,-7.739817
100.169465,33.828021,-3.440835,-7.742574
100.179537,33.825427,-3.432962,-7.746601
100.183525,33.822841,-3.434520,-7.743520
100.184447,33.822243,-3.434881,-7.743168
100.195532,33.815056,-3.439213,-7.769262
100.198527,33.811943,-3.441554,-7.775141
100.199513,33.810919,-3.441554,-7.776692
100.203527,33.806747,-3.441554,-7.778297
100.207526,33.802591,-3.439991,-7.778333
100.213529,33.796353,-3.439991,-7.783079
100.217527,33.793760,-3.438429,-7.772177
100.223532,33.789867,-3.438429,-7.755802
100.227518,33.787282,-3.439987,-7.755838
100.233528,33.783385,-3.437638,-7.769986
100.237522,33.782357,-3.436077,-7.771582
100.243531,33.783157,-3.429031,-7.778682
100.247526,33.785251,-3.429031,-7.794332
100.253522,33.793081,-3.426688,-7.806103
100.257522,33.796741,-3.426688,-7.815519
100.263532,33.799890,-3.429037,-7.827318
100.267523,33.798863,-3.427477,-7.821114
100.273533,33.792617,-3.432175,-7.804726
100.277525,33.785348,-3.433735,-7.796961
100.283531,33.772064,-3.438430,-7.785278
100.287527,33.764788,-3.439991,-7.779067
100.293528,33.756206,-3.442337,-7.781466
100.300528,33.754403,-3.450544,-7.773321
100.302519,33.755446,-3.452879,-7.776452
100.308524,33.763288,-3.459920,-7.788241
100.312527,33.768515,-3.459920,-7.791406
100.325531,33.785495,-3.470085,-7.827100
100.328464,33.788179,-3.473524,-7.831711
100.329519,33.788732,-3.474761,-7.829247
100.333472,33.786168,-3.476306,-7.823102
100.337530,33.780365,-3.479478,-7.829483
100.343528,33.771788,-3.479478,-7.838914
100.347526,33.766070,-3.479478,-7.834262
100.353465,33.759898,-3.477156,-7.822710
100.357534,33.757260,-3.470795,-7.814795
100.363527,33.758059,-3.466111,-7.824218
100.367522,33.760152,-3.461426,-7.830499
100.373527,33.763300,-3.456733,-7.828206
100.377524,33.762270,-3.458295,-7.821993
100.383473,33.758413,-3.458295,-7.819722
100.387522,33.755788,-3.464625,-7.827671
100.393482,33.751923,-3.469283,-7.844030
100.397527,33.752462,-3.469283,-7.861457
100.403529,33.757954,-3.478667,-7.873240
100.407470,33.763100,-3.480207,-7.867114
100.413531,33.771014,-3.489682,-7.879013
100.417528,33.774671,-3.495931,-7.894670
100.423527,33.777815,-3.500620,-7.904103
100.427531,33.779914,-3.499055,-7.894749
100.434528,33.780846,-3.504525,-7.892077
100.438532,33.781380,-3.506090,-7.899938
100.444533,33.779834,-3.515471,-7.909374
100.448556,33.778798,-3.517044,-7.915699
100.454542,33.779596,-3.519383,-7.920432
100.458531,33.781687,-3.522501,-7.922027
100.463530,33.786261,-3.520548,-7.929887
100.467527,33.788355,-3.518985,-7.942420
100.473477,33.789148,-3.514334,-7.951776
100.477527,33.789688,-3.511169,-7.948646
100.483572,33.788131,-3.511169,-7.943975
100.487484,33.787124,-3.511169,-7.947069
100.493534,33.785565,-3.513533,-7.949487
100.497472,33.784551,-3.513533,-7.952601
100.503532,33.782990,-3.518270,-7.955024
100.507532,33.783523,-3.521397,-7.948807
100.513513,33.781983,-3.526072,-7.941848
100.517513,33.780953,-3.530762,-7.941884
100.523475,33.779417,-3.535422,-7.937277
100.527480,33.776820,-3.541684,-7.938878
100.533483,33.775274,-3.548722,-7.938932
100.537487,33.772678,-3.553417,-7.935838
100.543483,33.766447,-3.558104,-7.933549
100.547484,33.762289,-3.567486,-7.933585
100.553484,33.756053,-3.576866,-7.940674
100.557483,33.753460,-3.586244,-7.940710
100.563478,33.749573,-3.595616,-7.931391
100.567487,33.746974,-3.595616,-7.929860
100.573488,33.740737,-3.593271,-7.934605
100.577485,33.735021,-3.590147,-7.923706
100.583470,33.724123,-3.587807,-7.916742
100.587483,33.716816,-3.584671,-7.915210
100.593490,33.705878,-3.579975,-7.898830
100.597480,33.701731,-3.578416,-7.895747
100.603476,33.695500,-3.578416,-7.909861
100.607494,33.692895,-3.576845,-7.911468
100.613508,33.691346,-3.581546,-7.897419
100.617469,33.688777,-3.583094,-7.894358
100.623486,33.684876,-3.587798,-7.908522
100.627483,33.683846,-3.592484,-7.902310
100.636464,33.681533,-3.603014,-7.877820
100.639534,33.679543,-3.606614,-7.876647
100.643530,33.676952,-3.611299,-7.870436
100.647531,33.672794,-3.619118,-7.851707
100.653534,33.661863,-3.633195,-7.835338
100.657522,33.656160,-3.640989,-7.830698
100.663489,33.654623,-3.647985,-7.809762
100.667529,33.656740,-3.651143,-7.798746
100.673536,33.662236,-3.653491,-7.810538
100.677523,33.667443,-3.659724,-7.823040
100.683528,33.675284,-3.666765,-7.837176
100.687526,33.678942,-3.666765,-7.838775
100.693522,33.679741,-3.664421,-7.838829
100.697525,33.677145,-3.664421,-7.837300
100.703529,33.668559,-3.673807,-7.820928
100.707522,33.658167,-3.678489,-7.805358
100.714530,33.639928,-3.686706,-7.769814
100.718525,33.631092,-3.688268,-7.752675
100.722530,33.625365,-3.688268,-7.744884
100.728529,33.621475,-3.692957,-7.749627
100.732535,33.625140,-3.694523,-7.755926
100.738526,33.635305,-3.696864,-7.765346
100.742529,33.645225,-3.699993,-7.784156
100.749531,33.665315,-3.702730,-7.808849
100.753525,33.676774,-3.705852,-7.819812
100.759490,33.689226,-3.710514,-7.836185
100.763531,33.694503,-3.710514,-7.836221
100.769508,33.695299,-3.712850,-7.824595
100.773531,33.687974,-3.714423,-7.821486
100.778530,33.673010,-3.716377,-7.807855
100.782531,33.661033,-3.714813,-7.782871
100.788530,33.652454,-3.712468,-7.761823
100.792443,33.651446,-3.712468,-7.764917
100.798535,33.659401,-3.710087,-7.774495
100.802561,33.667805,-3.710087,-7.783973
100.808614,33.680441,-3.710087,-7.795856
100.812525,33.688605,-3.713144,-7.803534
100.818527,33.698788,-3.717836,-7.822354
100.822524,33.704007,-3.725647,-7.825514
100.828531,33.704808,-3.735038,-7.830264
100.835525,33.700273,-3.743238,-7.833060
100.838531,33.697149,-3.745588,-7.822514
100.842529,33.691431,-3.754964,-7.816299
100.848525,33.680513,-3.761994,-7.814010
100.852534,33.676347,-3.766695,-7.809345
100.858530,33.677146,-3.769038,-7.795338
100.862528,33.682367,-3.767475,-7.796937
100.868540,33.694916,-3.765126,-7.813439
100.872528,33.703241,-3.765126,-7.827503
100.878525,33.711072,-3.765126,-7.853339
100.882530,33.716302,-3.761995,-7.867463
100.888532,33.721793,-3.752612,-7.869862
100.892525,33.720765,-3.752612,-7.869898
100.898530,33.707483,-3.752612,-7.888728
100.902524,33.693966,-3.754173,-7.899691
100.908530,33.673641,-3.758868,-7.859840
100.912537,33.661646,-3.757302,-7.831686
100.918553,33.648340,-3.759653,-7.831740
100.922539,33.644198,-3.764326,-7.825545
100.928533,33.644997,-3.766669,-7.832627
100.932533,33.650220,-3.768232,-7.831099
100.938476,33.662625,-3.770555,-7.826507
100.942527,33.671082,-3.775305,-7.834460
100.948536,33.678928,-3.780002,-7.855651
100.952532,33.682584,-3.783126,-7.857248
100.958528,33.681040,-3.783126,-7.845585
100.962539,33.675304,-3.787829,-7.844053
100.968456,33.662217,-3.787829,-7.830231
100.972537,33.651596,-3.789424,-7.828673
100.978534,33.635988,-3.789424,-7.824039
100.982540,33.628694,-3.787858,-7.816247
100.988538,33.622460,-3.787858,-7.816301
100.992543,33.622994,-3.786293,-7.814771
100.998532,33.626133,-3.783952,-7.824188
101.002529,33.628228,-3.780828,-7.832035
101.011533,33.632947,-3.777308,-7.856749
101.014529,33.634517,-3.777308,-7.861460
101.018437,33.635038,-3.777308,-7.863023
101.022526,33.633985,-3.780505,-7.867854
101.028535,33.625392,-3.782853,-7.867908
101.035537,33.609905,-3.788327,-7.873444
101.038533,33.603279,-3.789497,-7.862932
101.042529,33.594441,-3.791059,-7.847350
101.048536,33.585850,-3.795755,-7.840361
101.052536,33.583256,-3.797318,-7.841961
101.058532,33.584056,-3.802005,-7.851388
101.062539,33.587722,-3.803571,-7.857689
101.068569,33.595596,-3.805928,-7.862456
101.072538,33.603881,-3.810582,-7.862492
101.078530,33.614047,-3.815265,-7.871913
101.082529,33.620832,-3.818391,-7.878201
101.088535,33.628674,-3.818391,-7.878255
101.092535,33.630771,-3.819955,-7.872038
101.098534,33.626881,-3.815265,-7.858024
101.102542,33.619583,-3.816832,-7.858060
101.108537,33.603980,-3.814489,-7.848742
101.112846,33.592766,-3.816173,-7.840360
101.118475,33.582516,-3.818373,-7.827210
101.122420,33.578416,-3.821457,-7.821078
101.128419,33.579216,-3.830835,-7.821132
101.132423,33.581314,-3.840225,-7.821168
101.138423,33.586804,-3.851950,-7.830602
101.142424,33.592028,-3.858205,-7.838457
101.148418,33.599855,-3.862890,-7.847881
101.152431,33.605095,-3.866027,-7.857328
101.158425,33.610580,-3.873055,-7.873781
101.162423,33.612675,-3.877743,-7.875379
101.168423,33.613475,-3.882433,-7.875433
101.172424,33.612444,-3.885560,-7.878597
101.178423,33.610899,-3.885560,-7.873961
101.182420,33.609870,-3.885560,-7.867748
101.188429,33.608322,-3.887909,-7.863105
101.192424,33.605731,-3.887909,-7.860019
101.198424,33.604186,-3.892599,-7.853037
101.202418,33.603157,-3.891038,-7.846829
101.208424,33.603958,-3.891038,-7.835146
101.212423,33.604491,-3.891038,-7.838308
101.218423,33.605290,-3.895728,-7.850087
101.222423,33.605824,-3.898854,-7.854813
101.229429,33.606757,-3.901593,-7.868567
101.233421,33.607289,-3.906273,-7.876404
101.239422,33.612780,-3.915655,-7.878804
101.243421,33.616439,-3.921907,-7.883528
101.249424,33.621931,-3.924253,-7.883582
101.252432,33.624683,-3.926604,-7.874204
101.258421,33.627822,-3.928945,-7.864895
101.262398,33.629907,-3.930499,-7.871149
101.268421,33.633063,-3.932853,-7.864141
101.272431,33.633598,-3.932853,-7.864177
101.278419,33.629715,-3.932853,-7.875932
101.282425,33.627118,-3.932853,-7.872837
101.288428,33.620879,-3.928161,-7.861160
101.292425,33.613601,-3.923474,-7.867444
101.298424,33.605022,-3.918785,-7.876877
101.302425,33.602428,-3.915658,-7.875349
101.308424,33.600883,-3.915658,-7.891815
101.312424,33.602979,-3.914094,-7.905922
101.318424,33.610814,-3.914094,-7.915356
101.322424,33.616037,-3.912531,-7.923208
101.328425,33.623873,-3.910185,-7.939680
101.332427,33.627535,-3.910185,-7.939716
101.338423,33.630677,-3.910185,-7.937426
101.342424,33.628083,-3.910185,-7.939026
101.348428,33.624190,-3.910185,-7.932040
101.352424,33.620037,-3.910185,-7.921144
101.358424,33.613802,-3.912531,-7.909473
101.365531,33.609194,-3.918086,-7.912314
101.368435,33.608446,-3.921491,-7.918015
101.375429,33.612111,-3.929691,-7.920812
101.378426,33.613682,-3.933205,-7.922010
101.382425,33.615778,-3.937894,-7.922046
101.388426,33.618923,-3.944930,-7.922100
101.392433,33.621023,-3.949629,-7.923702
101.398426,33.621822,-3.951971,-7.930783
101.402425,33.622355,-3.955097,-7.935507
101.408428,33.620809,-3.955097,-7.933215
101.412424,33.618218,-3.956659,-7.927004
101.418421,33.614329,-3.956659,-7.917683
101.422428,33.611731,-3.953527,-7.913020
101.428426,33.610186,-3.951182,-7.901353
101.432424,33.609157,-3.949620,-7.904514
101.438426,33.607611,-3.949620,-7.916297
101.442456,33.606573,-3.948045,-7.913183
101.449462,33.602030,-3.948045,-7.915984
101.459583,33.591512,-3.952000,-7.927942
101.463464,33.587479,-3.953517,-7.929494
101.464456,33.586836,-3.954680,-7.930278
101.476465,33.579049,-3.973455,-7.925693
101.479454,33.578279,-3.976959,-7.923383
101.480457,33.578021,-3.977743,-7.924176
101.482453,33.578287,-3.980083,-7.923414
101.488462,33.579088,-3.982432,-7.909377
101.492462,33.579621,-3.987122,-7.909413
101.498462,33.580420,-3.991812,-7.902432
101.502455,33.582513,-3.993373,-7.897786
101.508467,33.585664,-3.998072,-7.902539
101.512456,33.587755,-3.998072,-7.902575
101.519460,33.588688,-4.003547,-7.897163
101.523483,33.587652,-4.005119,-7.886193
101.529409,33.581494,-4.009752,-7.863085
